School ID,School Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,Operating Days-Lunch Only,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,State-Reporting,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original
002,Edwards Middle,,,,,,,,,,,,10/1/2016,10,2016,824,,246,41,,,,,,,,,,,,,4064,203.2,1749,87.45,SC@2@3901,450333000897,SY16-17,,287,0.348300971,,Public,,,,,,,Pickens 01,3901,20,3489,3543,521,SC,20,295,1565,184,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,11/1/2016,11,2016,824,,246,36,,,,,,,,,,,,,3081,192.5625,1450,90.625,SC@2@3901,450333000897,SY16-17,,282,0.342233010,,Public,,,,,,,Pickens 01,3901,16,2422,2711,370,SC,16,241,1302,148,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,12/1/2016,12,2016,824,,247,37,,,,,,,,,,,,,2241,203.727272727,1142,103.818181818,SC@2@3901,450333000897,SY16-17,,284,0.344660194,,Public,,,,,,,Pickens 01,3901,11,1841,1975,266,SC,11,186,1023,119,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,1/1/2017,1,2017,827,,250,36,,,,,,,,,,,,,3961,198.05,1760,88,SC@2@3901,450333000897,SY16-17,,286,0.345828295,,Public,,,,,,,Pickens 01,3901,20,3172,3496,465,SC,20,290,1559,201,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,2/1/2017,2,2017,827,,250,34,,,,,,,,,,,,,4017,200.85,2040,102,SC@2@3901,450333000897,SY16-17,,284,0.343409915,,Public,,,,,,,Pickens 01,3901,20,3185,3602,415,SC,20,325,1837,203,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,3/1/2017,3,2017,826,,246,35,,,,,,,,,,,,,4379,199.045454545,2271,103.227272727,SC@2@3901,450333000897,SY16-17,,281,0.340193705,,Public,,,,,,,Pickens 01,3901,22,3475,3918,461,SC,22,311,2036,235,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,4/1/2017,4,2017,826,,243,36,,,,,,,,,,,,,3039,202.6,1434,95.6,SC@2@3901,450333000897,SY16-17,,279,0.337772397,,Public,,,,,,,Pickens 01,3901,15,2342,2698,341,SC,15,211,1312,122,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,5/1/2017,5,2017,826,,245,37,,,,,,,,,,,,,4174,189.727272727,2103,95.590909091,SC@2@3901,450333000897,SY16-17,,282,0.341404358,,Public,,,,,,,Pickens 01,3901,22,3137,3673,501,SC,22,301,1928,175,Pickens County,Public
002,Edwards Middle,,,,,,,,,,,,6/1/2017,6,2017,826,,245,35,,,,,,,,,,,,,,,161,,SC@2@3901,450333000897,SY16-17,,280,0.338983051,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,16,153,8,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,8/1/2016,8,2016,713,,239,29,,,,,,,,,,,,,2242,186.833333333,898,74.833333333,SC@18@3901,450333000886,SY16-17,,268,0.375876578,,Public,,,,,,,Pickens 01,3901,12,1906,1995,247,SC,12,212,800,98,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,9/1/2016,9,2016,700,,244,32,,,,,,,,,,,,,3765,198.157894737,1601,84.263157895,SC@18@3901,450333000886,SY16-17,,276,0.394285714,,Public,,,,,,,Pickens 01,3901,19,3616,3349,416,SC,19,416,1451,150,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,10/1/2016,10,2016,713,,237,28,,,,,,,,,,,,,3778,188.9,1558,77.9,SC@18@3901,450333000886,SY16-17,,265,0.371669004,,Public,,,,,,,Pickens 01,3901,20,4167,3395,383,SC,20,645,1398,160,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,11/1/2016,11,2016,713,,238,29,,,,,,,,,,,,,3062,191.375,1215,75.9375,SC@18@3901,450333000886,SY16-17,,267,0.374474053,,Public,,,,,,,Pickens 01,3901,16,3162,2785,277,SC,16,514,1133,82,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,12/1/2016,12,2016,710,,238,30,,,,,,,,,,,,,2208,200.727272727,892,81.090909091,SC@18@3901,450333000886,SY16-17,,268,0.377464789,,Public,,,,,,,Pickens 01,3901,11,2265,1992,216,SC,11,357,819,73,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,1/1/2017,1,2017,710,,240,30,,,,,,,,,,,,,4007,200.35,1624,81.2,SC@18@3901,450333000886,SY16-17,,270,0.380281690,,Public,,,,,,,Pickens 01,3901,20,3850,3615,392,SC,20,555,1453,171,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,2/1/2017,2,2017,710,,246,28,,,,,,,,,,,,,4106,205.3,1705,85.25,SC@18@3901,450333000886,SY16-17,,274,0.385915493,,Public,,,,,,,Pickens 01,3901,20,3878,3728,378,SC,20,647,1573,132,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,3/1/2017,3,2017,712,,345,28,,,,,,,,,,,,,4406,200.272727273,1977,89.863636364,SC@18@3901,450333000886,SY16-17,,373,0.523876404,,Public,,,,,,,Pickens 01,3901,22,4073,3995,411,SC,22,693,1837,140,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,4/1/2017,4,2017,712,,246,28,,,,,,,,,,,,,2885,206.071428571,1368,97.714285714,SC@18@3901,450333000886,SY16-17,,274,0.384831461,,Public,,,,,,,Pickens 01,3901,14,2754,2635,250,SC,14,476,1265,103,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,5/1/2017,5,2017,712,,249,25,,,,,,,,,,,,,4307,195.772727273,1935,87.954545455,SC@18@3901,450333000886,SY16-17,,274,0.384831461,,Public,,,,,,,Pickens 01,3901,22,4050,3991,316,SC,22,611,1802,133,Pickens County,Public
018,Forest Acres Elementary,,,,,,,,,,,,6/1/2017,6,2017,712,,249,23,,,,,,,,,,,,,,,66,,SC@18@3901,450333000886,SY16-17,,272,0.382022472,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,23,65,1,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,8/1/2016,8,2016,474,,286,37,,,,,,,,,,,,,2854,237.833333333,2198,183.166666667,SC@19@3901,450333000887,SY16-17,,323,0.681434599,,Public,,,,,,,Pickens 01,3901,12,879,2569,285,SC,12,625,2006,192,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,9/1/2016,9,2016,472,,294,40,,,,,,,,,,,,,4986,262.421052632,4067,214.052631579,SC@19@3901,450333000887,SY16-17,,334,0.707627119,,Public,,,,,,,Pickens 01,3901,19,1396,4414,572,SC,19,1038,3664,403,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,10/1/2016,10,2016,478,,283,38,,,,,,,,,,,,,5048,252.4,4113,205.65,SC@19@3901,450333000887,SY16-17,,321,0.671548117,,Public,,,,,,,Pickens 01,3901,20,1864,4459,589,SC,20,1262,3717,396,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,11/1/2016,11,2016,478,,309,44,,,,,,,,,,,,,4312,269.5,3500,218.75,SC@19@3901,450333000887,SY16-17,,353,0.738493724,,Public,,,,,,,Pickens 01,3901,16,1309,3836,476,SC,16,863,3153,347,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,12/1/2016,12,2016,477,,309,47,,,,,,,,,,,,,3192,290.181818182,2759,250.818181818,SC@19@3901,450333000887,SY16-17,,356,0.746331237,,Public,,,,,,,Pickens 01,3901,11,834,2801,391,SC,11,493,2472,287,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,1/1/2017,1,2017,483,,311,48,,,,,,,,,,,,,5809,290.45,4588,229.4,SC@19@3901,450333000887,SY16-17,,359,0.743271222,,Public,,,,,,,Pickens 01,3901,20,1471,5061,748,SC,20,833,4081,507,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,2/1/2017,2,2017,483,,310,50,,,,,,,,,,,,,5577,278.85,4726,236.3,SC@19@3901,450333000887,SY16-17,,360,0.745341615,,Public,,,,,,,Pickens 01,3901,20,1427,4845,732,SC,20,920,4191,535,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,3/1/2017,3,2017,486,,315,50,,,,,,,,,,,,,6300,286.363636364,5270,239.545454545,SC@19@3901,450333000887,SY16-17,,365,0.751028807,,Public,,,,,,,Pickens 01,3901,22,1455,5441,859,SC,22,906,4672,598,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,4/1/2017,4,2017,486,,317,52,,,,,,,,,,,,,4276,285.066666667,3788,252.533333333,SC@19@3901,450333000887,SY16-17,,369,0.759259259,,Public,,,,,,,Pickens 01,3901,15,953,3714,562,SC,15,624,3349,439,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,5/1/2017,5,2017,486,,315,50,,,,,,,,,,,,,6128,278.545454545,5223,237.409090909,SC@19@3901,450333000887,SY16-17,,365,0.751028807,,Public,,,,,,,Pickens 01,3901,22,1409,5380,748,SC,22,840,4631,592,Pickens County,Public
019,Hagood Elementary,,,,,,,,,,,,6/1/2017,6,2017,486,,313,49,,,,,,,,,,,,,,,269,,SC@19@3901,450333000887,SY16-17,,362,0.744855967,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,46,238,31,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,8/1/2016,8,2016,490,,283,43,,,,,,,,,,,,,2815,234.583333333,2386,198.833333333,SC@22@3901,450333000890,SY16-17,,326,0.665306122,,Public,,,,,,,Pickens 01,3901,12,879,2527,288,SC,12,957,2140,246,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,9/1/2016,9,2016,483,,291,42,,,,,,,,,,,,,4704,247.578947368,3927,206.684210526,SC@22@3901,450333000890,SY16-17,,333,0.689440994,,Public,,,,,,,Pickens 01,3901,19,1582,4269,435,SC,19,1482,3541,386,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,10/1/2016,10,2016,498,,292,37,,,,,,,,,,,,,4992,249.6,4167,208.35,SC@22@3901,450333000890,SY16-17,,329,0.660642570,,Public,,,,,,,Pickens 01,3901,20,1723,4508,484,SC,20,1595,3764,403,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,11/1/2016,11,2016,498,,301,36,,,,,,,,,,,,,3952,247,3272,204.5,SC@22@3901,450333000890,SY16-17,,337,0.676706827,,Public,,,,,,,Pickens 01,3901,16,1346,3581,371,SC,16,1205,2945,327,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,12/1/2016,12,2016,497,,299,35,,,,,,,,,,,,,2899,263.545454545,2568,233.454545455,SC@22@3901,450333000890,SY16-17,,334,0.672032193,,Public,,,,,,,Pickens 01,3901,11,1028,2617,282,SC,11,1012,2314,254,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,1/1/2017,1,2017,506,,298,37,,,,,,,,,,,,,5083,254.15,3911,195.55,SC@22@3901,450333000890,SY16-17,,335,0.662055336,,Public,,,,,,,Pickens 01,3901,20,1804,4593,490,SC,20,1524,3504,407,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,2/1/2017,2,2017,506,,301,40,,,,,,,,,,,,,5183,259.15,4568,228.4,SC@22@3901,450333000890,SY16-17,,341,0.673913043,,Public,,,,,,,Pickens 01,3901,20,1691,4620,563,SC,20,1655,4050,518,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,3/1/2017,3,2017,508,,300,40,,,,,,,,,,,,,5654,257,4762,216.454545455,SC@22@3901,450333000890,SY16-17,,340,0.669291339,,Public,,,,,,,Pickens 01,3901,22,1735,5058,596,SC,22,1758,4230,532,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,4/1/2017,4,2017,507,,299,40,,,,,,,,,,,,,3675,262.5,3430,245,SC@22@3901,450333000890,SY16-17,,339,0.668639053,,Public,,,,,,,Pickens 01,3901,14,1149,3276,399,SC,14,1196,3056,374,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,5/1/2017,5,2017,508,,297,40,,,,,,,,,,,,,5821,264.590909091,4836,219.818181818,SC@22@3901,450333000890,SY16-17,,337,0.663385827,,Public,,,,,,,Pickens 01,3901,22,1699,5207,614,SC,22,1689,4317,519,Pickens County,Public
022,Liberty Elementary,,,,,,,,,,,,6/1/2017,6,2017,507,,297,40,,,,,,,,,,,,,,,275,,SC@22@3901,450333000890,SY16-17,,337,0.664694280,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,130,238,37,Pickens County,Public
006,Liberty High,,,,,,,,,,,,8/1/2016,8,2016,703,,318,54,,,,,,,,,,,,,2874,239.5,777,64.75,SC@6@3901,450333000903,SY16-17,,372,0.529160740,,Public,,,,,,,Pickens 01,3901,12,2030,2529,345,SC,12,174,710,67,Pickens County,Public
006,Liberty High,,,,,,,,,,,,9/1/2016,9,2016,703,,316,52,,,,,,,,,,,,,4455,234.473684211,1511,79.526315789,SC@6@3901,450333000903,SY16-17,,368,0.523470839,,Public,,,,,,,Pickens 01,3901,19,3119,3903,552,SC,19,352,1374,137,Pickens County,Public
006,Liberty High,,,,,,,,,,,,10/1/2016,10,2016,698,,280,48,,,,,,,,,,,,,4206,210.3,1474,73.7,SC@6@3901,450333000903,SY16-17,,328,0.469914040,,Public,,,,,,,Pickens 01,3901,20,3478,3650,556,SC,20,455,1330,144,Pickens County,Public
006,Liberty High,,,,,,,,,,,,11/1/2016,11,2016,698,,279,46,,,,,,,,,,,,,3266,204.125,1207,75.4375,SC@6@3901,450333000903,SY16-17,,325,0.465616046,,Public,,,,,,,Pickens 01,3901,16,2557,2817,449,SC,16,306,1101,106,Pickens County,Public
006,Liberty High,,,,,,,,,,,,12/1/2016,12,2016,695,,279,46,,,,,,,,,,,,,2334,212.181818182,921,83.727272727,SC@6@3901,450333000903,SY16-17,,325,0.467625899,,Public,,,,,,,Pickens 01,3901,11,1735,2007,327,SC,11,209,842,79,Pickens County,Public
006,Liberty High,,,,,,,,,,,,1/1/2017,1,2017,689,,278,46,,,,,,,,,,,,,3981,199.05,1344,67.2,SC@6@3901,450333000903,SY16-17,,324,0.470246734,,Public,,,,,,,Pickens 01,3901,20,2952,3449,532,SC,20,358,1206,138,Pickens County,Public
006,Liberty High,,,,,,,,,,,,2/1/2017,2,2017,689,,273,47,,,,,,,,,,,,,3919,195.95,1511,75.55,SC@6@3901,450333000903,SY16-17,,320,0.464441219,,Public,,,,,,,Pickens 01,3901,20,2970,3400,519,SC,20,365,1353,158,Pickens County,Public
006,Liberty High,,,,,,,,,,,,3/1/2017,3,2017,682,,274,44,,,,,,,,,,,,,4311,195.954545455,1818,82.636363636,SC@6@3901,450333000903,SY16-17,,318,0.466275660,,Public,,,,,,,Pickens 01,3901,22,3222,3728,583,SC,22,398,1645,173,Pickens County,Public
006,Liberty High,,,,,,,,,,,,4/1/2017,4,2017,683,,276,42,,,,,,,,,,,,,2812,187.466666667,1213,80.866666667,SC@6@3901,450333000903,SY16-17,,318,0.465592972,,Public,,,,,,,Pickens 01,3901,15,2002,2436,376,SC,15,261,1093,120,Pickens County,Public
006,Liberty High,,,,,,,,,,,,5/1/2017,5,2017,682,,272,42,,,,,,,,,,,,,3777,171.681818182,1633,74.227272727,SC@6@3901,450333000903,SY16-17,,314,0.460410557,,Public,,,,,,,Pickens 01,3901,22,2471,3316,461,SC,22,333,1481,152,Pickens County,Public
006,Liberty High,,,,,,,,,,,,6/1/2017,6,2017,683,,268,41,,,,,,,,,,,,,,,78,,SC@6@3901,450333000903,SY16-17,,309,0.452415813,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,12,74,4,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,8/1/2016,8,2016,505,,306,46,,,,,,,,,,,,,3266,272.166666667,1402,116.833333333,SC@30@3901,450333001385,SY16-17,,352,0.697029703,,Public,,,,,,,Pickens 01,3901,12,1194,2919,347,SC,12,189,1259,143,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,9/1/2016,9,2016,502,,290,46,,,,,,,,,,,,,5228,275.157894737,2958,155.684210526,SC@30@3901,450333001385,SY16-17,,336,0.669322709,,Public,,,,,,,Pickens 01,3901,19,1954,4596,632,SC,19,564,2670,288,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,10/1/2016,10,2016,503,,264,39,,,,,,,,,,,,,4951,247.55,2715,135.75,SC@30@3901,450333001385,SY16-17,,303,0.602385686,,Public,,,,,,,Pickens 01,3901,20,2485,4362,589,SC,20,788,2412,303,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,11/1/2016,11,2016,503,,268,40,,,,,,,,,,,,,3814,238.375,1773,110.8125,SC@30@3901,450333001385,SY16-17,,308,0.612326044,,Public,,,,,,,Pickens 01,3901,16,1670,3357,457,SC,16,353,1557,216,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,12/1/2016,12,2016,503,,268,38,,,,,,,,,,,,,2757,250.636363636,1187,107.909090909,SC@30@3901,450333001385,SY16-17,,306,0.608349901,,Public,,,,,,,Pickens 01,3901,11,1245,2456,301,SC,11,202,1054,133,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,1/1/2017,1,2017,499,,268,38,,,,,,,,,,,,,4865,243.25,1894,94.7,SC@30@3901,450333001385,SY16-17,,306,0.613226453,,Public,,,,,,,Pickens 01,3901,20,2170,4352,513,SC,20,292,1661,233,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,2/1/2017,2,2017,499,,271,38,,,,,,,,,,,,,4948,247.4,2342,117.1,SC@30@3901,450333001385,SY16-17,,309,0.619238477,,Public,,,,,,,Pickens 01,3901,20,2213,4445,503,SC,20,387,2063,279,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,3/1/2017,3,2017,498,,270,38,,,,,,,,,,,,,5516,250.727272727,2603,118.318181818,SC@30@3901,450333001385,SY16-17,,308,0.618473896,,Public,,,,,,,Pickens 01,3901,22,2535,4954,562,SC,22,477,2286,317,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,4/1/2017,4,2017,498,,270,38,,,,,,,,,,,,,3659,243.933333333,1797,119.8,SC@30@3901,450333001385,SY16-17,,308,0.618473896,,Public,,,,,,,Pickens 01,3901,15,1619,3287,372,SC,15,331,1588,209,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,5/1/2017,5,2017,498,,269,37,,,,,,,,,,,,,5167,234.863636364,2612,118.727272727,SC@30@3901,450333001385,SY16-17,,306,0.614457831,,Public,,,,,,,Pickens 01,3901,22,2161,4660,507,SC,22,528,2324,288,Pickens County,Public
030,Liberty Middle,,,,,,,,,,,,6/1/2017,6,2017,498,,268,37,,,,,,,,,,,,,,,163,,SC@30@3901,450333001385,SY16-17,,305,0.612449799,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,17,150,13,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,8/1/2016,8,2016,423,,324,29,,,,,,,,,,,,,3476,289.666666667,2475,206.25,SC@29@3901,450333000895,SY16-17,,353,0.834515366,,Public,,,,,,,Pickens 01,3901,12,637,3248,228,SC,12,393,2289,186,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,9/1/2016,9,2016,422,,334,29,,,,,,,,,,,,,5857,308.263157895,4283,225.421052632,SC@29@3901,450333000895,SY16-17,,363,0.860189573,,Public,,,,,,,Pickens 01,3901,19,997,5468,389,SC,19,620,3987,296,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,10/1/2016,10,2016,424,,332,28,,,,,,,,,,,,,6203,310.15,4299,214.95,SC@29@3901,450333000895,SY16-17,,360,0.849056604,,Public,,,,,,,Pickens 01,3901,20,929,5772,431,SC,20,566,4066,233,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,11/1/2016,11,2016,424,,333,28,,,,,,,,,,,,,4865,304.0625,3124,195.25,SC@29@3901,450333000895,SY16-17,,361,0.851415094,,Public,,,,,,,Pickens 01,3901,16,728,4526,339,SC,16,423,2969,155,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,12/1/2016,12,2016,425,,337,27,,,,,,,,,,,,,3450,313.636363636,2346,213.272727273,SC@29@3901,450333000895,SY16-17,,364,0.856470588,,Public,,,,,,,Pickens 01,3901,11,493,3219,231,SC,11,272,2235,111,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,1/1/2017,1,2017,425,,337,27,,,,,,,,,,,,,6238,311.9,3776,188.8,SC@29@3901,450333000895,SY16-17,,364,0.856470588,,Public,,,,,,,Pickens 01,3901,20,951,5838,400,SC,20,518,3610,166,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,2/1/2017,2,2017,425,,331,27,,,,,,,,,,,,,6169,308.45,3786,189.3,SC@29@3901,450333000895,SY16-17,,358,0.842352941,,Public,,,,,,,Pickens 01,3901,20,834,5747,422,SC,20,517,3600,186,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,3/1/2017,3,2017,423,,339,28,,,,,,,,,,,,,6882,312.818181818,4206,191.181818182,SC@29@3901,450333000895,SY16-17,,367,0.867612293,,Public,,,,,,,Pickens 01,3901,22,983,6405,477,SC,22,628,4006,200,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,4/1/2017,4,2017,422,,343,28,,,,,,,,,,,,,4437,316.928571429,2918,208.428571429,SC@29@3901,450333000895,SY16-17,,371,0.879146919,,Public,,,,,,,Pickens 01,3901,14,627,4136,301,SC,14,397,2795,123,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,5/1/2017,5,2017,423,,344,27,,,,,,,,,,,,,6999,318.136363636,4453,202.409090909,SC@29@3901,450333000895,SY16-17,,371,0.877068558,,Public,,,,,,,Pickens 01,3901,22,977,6555,444,SC,22,645,4253,200,Pickens County,Public
029,Mckissick Elementary,,,,,,,,,,,,6/1/2017,6,2017,422,,342,26,,,,,,,,,,,,,,,243,,SC@29@3901,450333000895,SY16-17,,368,0.872037915,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,43,235,8,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,8/1/2016,8,2016,390,,69,18,,,,,,,,,,,,,930,77.5,480,40,SC@995@3901,450333000905,SY16-17,,87,0.223076923,,Public,,,,,,,Pickens 01,3901,12,490,777,153,SC,12,143,428,52,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,9/1/2016,9,2016,390,,58,13,,,,,,,,,,,,,1317,69.315789474,939,49.421052632,SC@995@3901,450333000905,SY16-17,,71,0.182051282,,Public,,,,,,,Pickens 01,3901,19,739,1085,232,SC,19,344,815,124,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,10/1/2016,10,2016,312,,52,13,,,,,,,,,,,,,1169,58.45,1002,50.1,SC@995@3901,450333000905,SY16-17,,65,0.208333333,,Public,,,,,,,Pickens 01,3901,20,997,947,222,SC,20,596,895,107,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,11/1/2016,11,2016,303,,61,12,,,,,,,,,,,,,918,57.375,868,54.25,SC@995@3901,450333000905,SY16-17,,73,0.240924092,,Public,,,,,,,Pickens 01,3901,16,625,775,143,SC,16,378,784,84,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,12/1/2016,12,2016,312,,63,10,,,,,,,,,,,,,621,56.454545455,660,60,SC@995@3901,450333000905,SY16-17,,73,0.233974359,,Public,,,,,,,Pickens 01,3901,11,442,525,96,SC,11,299,599,61,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,1/1/2017,1,2017,303,,49,11,,,,,,,,,,,,,1184,59.2,1053,52.65,SC@995@3901,450333000905,SY16-17,,60,0.198019802,,Public,,,,,,,Pickens 01,3901,20,902,978,206,SC,20,424,955,98,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,2/1/2017,2,2017,303,,50,10,,,,,,,,,,,,,1130,56.5,1098,54.9,SC@995@3901,450333000905,SY16-17,,60,0.198019802,,Public,,,,,,,Pickens 01,3901,20,781,944,186,SC,20,570,988,110,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,3/1/2017,3,2017,303,,57,10,,,,,,,,,,,,,1301,59.136363636,1253,56.954545455,SC@995@3901,450333000905,SY16-17,,67,0.221122112,,Public,,,,,,,Pickens 01,3901,22,914,1082,219,SC,22,658,1110,143,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,4/1/2017,4,2017,303,,62,14,,,,,,,,,,,,,777,51.8,875,58.333333333,SC@995@3901,450333000905,SY16-17,,76,0.250825083,,Public,,,,,,,Pickens 01,3901,15,522,633,144,SC,15,470,781,94,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,5/1/2017,5,2017,303,,53,14,,,,,,,,,,,,,834,37.909090909,1065,48.409090909,SC@995@3901,450333000905,SY16-17,,67,0.221122112,,Public,,,,,,,Pickens 01,3901,22,637,677,157,SC,22,637,942,123,Pickens County,Public
995,Pickens Co Career & Technology Center,,,,,,,,,,,,6/1/2017,6,2017,303,,30,4,,,,,,,,,,,,,,,18,,SC@995@3901,450333000905,SY16-17,,34,0.112211221,,Public,,,,,,,Pickens 01,3901,18.5,,,,SC,0,9,17,1,Pickens County,Public
025,Pickens Elementary,,,,,,,,,,,,8/1/2016,8,2016,553,,274,38,,,,,,,,,,,,,2700,225,2151,179.25,SC@25@3901,450333000892,SY16-17,,312,0.564195298,,Public,,,,,,,Pickens 01,3901,12,1164,2427,273,SC,12,627,1996,155,Pickens County,Public
025,Pickens Elementary,,,,,,,,,,,,9/1/2016,9,2016,535,,279,43,,,,,,,,,,,,,4601,242.157894737,3677,193.526315789,SC@25@3901,450333000892,SY16-17,,322,0.601869159,,Public,,,,,,,Pickens 01,3901,19,1908,4129,472,SC,19,893,3408,269,Pickens County,Public
025,Pickens Elementary,,,,,,,,,,,,10/1/2016,10,2016,556,,279,34,,,,,,,,,,,,,4853,242.65,3619,180.95,SC@25@3901,450333000892,SY16-17,,313,0.562949640,,Public,,,,,,,Pickens 01,3901,20,2226,4347,506,SC,20,1020,3383,236,Pickens County,Public
025,Pickens Elementary,,,,,,,,,,,,11/1/2016,11,2016,556,,280,33,,,,,,,,,,,,,3619,226.1875,2836,177.25,SC@25@3901,450333000892,SY16-17,,313,0.562949640,,Public,,,,,,,Pickens 01,3901,16,1606,3257,362,SC,16,810,2630,206,Pickens County,Public
