BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Claim Date,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Type-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,County,CEP (Y/N),State-Physical,District ID,District Name,School ID,School Name,School Level-Original,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Lunch Only,Operating Days-Breakfast Only,Provision 2 (Y/N),NCES ID
,,,,,,,High,0.622222222,28,,SY13-14,9/1/2013,MT@0766@31-0577,13.826086957,318,19.217391304,442,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,45,19,9,202,116,132,282,160,302,23,23,N,300186000004
,,,,,,,High,0.6875,33,,SY12-13,5/1/2013,MT@0766@31-0577,16.692307692,217,19.384615385,252,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,48,23,10,151,66,109,162,90,144,13,13,N,300186000004
,,,,,,,High,0.6875,33,,SY12-13,4/1/2013,MT@0766@31-0577,15.941176471,271,18.117647059,308,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,48,23,10,190,81,132,204,104,180,17,17,N,300186000004
,,,,,,,High,0.6875,33,,SY12-13,3/1/2013,MT@0766@31-0577,18.875,302,19,304,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,48,23,10,227,75,122,200,104,178,16,16,N,300186000004
,,,,,,,High,0.6875,33,,SY12-13,2/1/2013,MT@0766@31-0577,15.066666667,226,16.266666667,244,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,48,23,10,163,63,119,158,86,166,15,15,N,300186000004
,,,,,,,High,0.681818182,30,,SY12-13,1/1/2013,MT@0766@31-0577,16.470588235,280,19.235294118,327,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,44,20,10,190,90,118,212,115,173,17,17,N,300186000004
,,,,,,,High,0.681818182,30,,SY12-13,12/1/2012,MT@0766@31-0577,16.833333333,202,19.833333333,238,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,44,20,10,143,59,86,157,81,131,12,12,N,300186000004
,,,,,,,High,0.681818182,30,,SY12-13,11/1/2012,MT@0766@31-0577,18,288,19.8125,317,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,44,20,10,197,91,127,195,122,161,16,16,N,300186000004
,,,,,,,High,0.681818182,30,,SY12-13,10/1/2012,MT@0766@31-0577,18.555555556,334,21.5,387,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,44,20,10,226,108,130,235,152,194,18,18,N,300186000004
,,,,,,,High,0.681818182,30,,SY12-13,9/1/2012,MT@0766@31-0577,9.227272727,203,13.954545455,307,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,44,19,11,122,81,69,189,118,150,22,22,N,300186000004
,,,,,,,High,0.566037736,30,,SY11-12,5/1/2012,MT@0766@31-0577,15.928571429,223,20.285714286,284,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,53,19,11,135,88,138,162,122,192,14,14,N,300186000004
,,,,,,,High,0.566037736,30,,SY11-12,4/1/2012,MT@0766@31-0577,16,240,19.733333333,296,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,53,19,11,146,94,139,176,120,196,15,15,N,300186000004
,,,,,,,High,0.557692308,29,,SY11-12,3/1/2012,MT@0766@31-0577,16.882352941,287,21.176470588,360,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,52,18,11,172,115,161,214,146,239,17,17,N,300186000004
,,,,,,,High,0.576923077,30,,SY11-12,2/1/2012,MT@0766@31-0577,15.933333333,239,19.733333333,296,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,52,16,14,143,96,154,182,114,222,15,15,N,300186000004
,,,,,,,High,0.576923077,30,,SY11-12,1/1/2012,MT@0766@31-0577,14.875,238,19.875,318,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,52,16,14,148,90,137,202,116,276,16,16,N,300186000004
,,,,,,,High,0.576923077,30,,SY11-12,12/1/2011,MT@0766@31-0577,15.230769231,198,19.384615385,252,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,52,16,14,132,66,136,168,84,222,13,13,N,300186000004
,,,,,,,High,0.576923077,30,,SY11-12,11/1/2011,MT@0766@31-0577,15.176470588,258,21.117647059,359,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,52,16,14,154,104,181,219,140,301,17,17,N,300186000004
,,,,,,,High,0.576923077,30,,SY11-12,10/1/2011,MT@0766@31-0577,16.3125,261,20.8125,333,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,52,16,14,136,125,201,182,151,297,16,16,N,300186000004
,,,,,,,High,0.588235294,30,,SY11-12,9/1/2011,MT@0766@31-0577,14.380952381,302,21.809523810,458,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0577,Alberton K-12 Schools,0766,Alberton High School,High,51,15,15,153,149,193,247,211,364,21,21,N,300186000004
,,,,,,,Primary,0.746666667,56,,SY13-14,12/1/2013,MT@0765@31-0577,18.416666667,221,47.5,570,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,75,41,15,209,12,44,419,151,172,12,12,N,300186000003
,,,,,,,Primary,0.746666667,56,,SY13-14,11/1/2013,MT@0765@31-0577,19.733333333,296,47.466666667,712,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,75,41,15,284,12,56,531,181,194,15,15,N,300186000003
,,,,,,,Primary,0.746666667,56,,SY13-14,10/1/2013,MT@0765@31-0577,19.277777778,347,51.166666667,921,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,75,41,15,321,26,42,676,245,214,18,18,N,300186000003
,,,,,,,Primary,0.815789474,62,,SY13-14,9/1/2013,MT@0765@31-0577,18.391304348,423,49.043478261,1128,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,76,44,18,373,50,62,834,294,274,23,23,N,300186000003
,,,,,,,Primary,0.7125,57,,SY12-13,5/1/2013,MT@0765@31-0577,20.384615385,265,48.307692308,628,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,80,44,13,239,26,68,489,139,227,13,13,N,300186000003
,,,,,,,Primary,0.7125,57,,SY12-13,4/1/2013,MT@0765@31-0577,21.705882353,369,47,799,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,80,44,13,316,53,52,605,194,269,17,17,N,300186000003
,,,,,,,Primary,0.726190476,61,,SY12-13,3/1/2013,MT@0765@31-0577,16.5,264,46.9375,751,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,84,46,15,219,45,71,573,178,296,16,16,N,300186000003
,,,,,,,Primary,0.690476190,58,,SY12-13,2/1/2013,MT@0765@31-0577,13.333333333,200,42.533333333,638,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,84,43,15,178,22,71,487,151,277,15,15,N,300186000003
,,,,,,,Primary,0.686746988,57,,SY12-13,1/1/2013,MT@0765@31-0577,16.470588235,280,45.588235294,775,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,83,41,16,241,39,80,594,181,300,17,17,N,300186000003
,,,,,,,Primary,0.686746988,57,,SY12-13,12/1/2012,MT@0765@31-0577,22.583333333,271,45.833333333,550,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,83,41,16,225,46,54,406,144,196,12,12,N,300186000003
,,,,,,,Primary,0.686746988,57,,SY12-13,11/1/2012,MT@0765@31-0577,22.5,360,45.9375,735,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,83,41,16,308,52,62,548,187,273,16,16,N,300186000003
,,,,,,,Primary,0.703703704,57,,SY12-13,10/1/2012,MT@0765@31-0577,22.222222222,400,44.777777778,806,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,81,41,16,320,80,91,575,231,330,18,18,N,300186000003
,,,,,,,Primary,0.716049383,58,,SY12-13,9/1/2012,MT@0765@31-0577,20.363636364,448,41.772727273,919,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,81,42,16,372,76,80,678,241,344,22,22,N,300186000003
,,,,,,,Primary,0.763888889,55,,SY11-12,5/1/2012,MT@0765@31-0577,22.142857143,310,46.428571429,650,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,44,11,253,57,60,516,134,171,14,14,N,300186000003
,,,,,,,Primary,0.763888889,55,,SY11-12,4/1/2012,MT@0765@31-0577,22.2,333,44.533333333,668,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,44,11,295,38,61,534,134,186,15,15,N,300186000003
,,,,,,,Primary,0.763888889,55,,SY11-12,3/1/2012,MT@0765@31-0577,20.352941176,346,43.470588235,739,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,44,11,306,40,65,589,150,209,17,17,N,300186000003
,,,,,,,Primary,0.680555556,49,,SY11-12,2/1/2012,MT@0765@31-0577,20.2,303,41.4,621,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,37,12,274,29,64,491,130,238,15,15,N,300186000003
,,,,,,,Primary,0.680555556,49,,SY11-12,1/1/2012,MT@0765@31-0577,19.75,316,41.5625,665,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,37,12,279,37,57,511,154,250,16,16,N,300186000003
,,,,,,,Primary,0.680555556,49,,SY11-12,12/1/2011,MT@0765@31-0577,24.153846154,314,42.846153846,557,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,37,12,273,41,69,425,132,203,13,13,N,300186000003
,,,,,,,Primary,0.680555556,49,,SY11-12,11/1/2011,MT@0765@31-0577,20.117647059,342,38.941176471,662,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,37,12,298,44,74,510,152,261,17,17,N,300186000003
,,,,,,,Primary,0.680555556,49,,SY11-12,10/1/2011,MT@0765@31-0577,19.625,314,40,640,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,37,12,264,50,68,488,152,264,16,16,N,300186000003
,,,,,,,Primary,0.680555556,49,,SY11-12,9/1/2011,MT@0765@31-0577,19.380952381,407,40.809523810,857,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0577,Alberton K-12 Schools,0765,Alberton School,Elementary,72,32,17,357,50,72,624,233,295,21,21,N,300186000003
,,,,,,,Primary,0.363636364,4,,SY13-14,12/1/2013,MT@0719@28-0536,,0,3.928571429,55,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,11,3,1,0,0,0,42,13,91,14,0,N,
,,,,,,,Primary,0.363636364,4,,SY13-14,11/1/2013,MT@0719@28-0536,,0,3.733333333,56,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,11,3,1,0,0,0,42,14,92,15,0,N,
,,,,,,,Primary,0.416666667,5,,SY13-14,10/1/2013,MT@0719@28-0536,,0,3.555555556,64,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,12,4,1,0,0,0,46,18,116,18,0,N,
,,,,,,,Primary,0.416666667,5,,SY13-14,9/1/2013,MT@0719@28-0536,,0,4.055555556,73,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,12,4,1,0,0,0,57,16,113,18,0,N,
,,,,,,,Primary,0.5,7,,SY12-13,5/1/2013,MT@0719@28-0536,,0,6.625,106,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,14,7,0,0,0,0,106,0,107,16,0,N,
,,,,,,,Primary,0.5,7,,SY12-13,4/1/2013,MT@0719@28-0536,,0,6.538461538,85,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,14,7,0,0,0,0,85,0,73,13,0,N,
,,,,,,,Primary,0.4,4,,SY12-13,3/1/2013,MT@0719@28-0536,,0,4,64,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,10,4,0,0,0,0,64,0,87,16,0,N,
,,,,,,,Primary,0.5,7,,SY12-13,2/1/2013,MT@0719@28-0536,,0,5.352941176,91,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,14,7,0,0,0,0,91,0,96,17,0,N,
,,,,,,,Primary,0.538461538,7,,SY12-13,1/1/2013,MT@0719@28-0536,,0,6.294117647,107,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,13,7,0,0,0,0,107,0,96,17,0,N,
,,,,,,,Primary,0.571428571,8,,SY12-13,12/1/2012,MT@0719@28-0536,,0,6.666666667,100,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,14,8,0,0,0,0,100,0,82,15,0,N,
,,,,,,,Primary,0.571428571,8,,SY12-13,11/1/2012,MT@0719@28-0536,,0,6.833333333,123,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,14,8,0,0,0,0,123,0,102,18,0,N,
,,,,,,,Primary,0.538461538,7,,SY12-13,10/1/2012,MT@0719@28-0536,,0,6.523809524,137,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,13,6,1,0,0,0,116,21,123,21,0,N,
,,,,,,,Primary,0.461538462,6,,SY12-13,9/1/2012,MT@0719@28-0536,,0,4.208333333,101,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,13,6,0,0,0,0,101,0,164,24,0,N,
,,,,,,,Primary,0.535714286,15,,SY11-12,5/1/2012,MT@0719@28-0536,,0,13.5,189,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,28,15,0,0,0,0,189,0,132,14,0,N,
,,,,,,,Primary,0.535714286,15,,SY11-12,4/1/2012,MT@0719@28-0536,,0,14.461538462,188,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,28,15,0,0,0,0,188,0,134,13,0,N,
,,,,,,,Primary,0.555555556,15,,SY11-12,3/1/2012,MT@0719@28-0536,,0,14.333333333,258,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,27,15,0,0,0,0,258,0,169,18,0,N,
,,,,,,,Primary,0.555555556,15,,SY11-12,2/1/2012,MT@0719@28-0536,,0,13.611111111,245,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,27,15,0,0,0,0,245,0,165,18,0,N,
,,,,,,,Primary,0.518518519,14,,SY11-12,1/1/2012,MT@0719@28-0536,,0,12.947368421,246,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,27,14,0,0,0,0,246,0,188,19,0,N,
,,,,,,,Primary,0.518518519,14,,SY11-12,12/1/2011,MT@0719@28-0536,,0,13,156,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,27,14,0,0,0,0,156,0,123,12,0,N,
,,,,,,,Primary,0.518518519,14,,SY11-12,11/1/2011,MT@0719@28-0536,,0,12.941176471,220,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,27,14,0,0,0,0,220,0,164,17,0,N,
,,,,,,,Primary,0.5,13,,SY11-12,10/1/2011,MT@0719@28-0536,,0,12.526315789,238,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,26,13,0,0,0,0,238,0,206,19,0,N,
,,,,,,,Primary,0.551724138,16,,SY11-12,9/1/2011,MT@0719@28-0536,,0,12.346153846,321,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0536,Alder Elementary,0719,Alder School,Elementary,29,16,0,0,0,0,321,0,257,26,0,N,
,,,,,,,High,0.418530351,131,,SY13-14,12/1/2013,MT@0326@12-0236,26.266666667,394,50.8,762,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,313,102,29,330,64,107,599,163,342,15,15,N,
,,,,,,,High,0.434504792,136,,SY13-14,11/1/2013,MT@0326@12-0236,27.333333333,492,51.388888889,925,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,313,107,29,433,59,121,733,192,454,18,18,N,
,,,,,,,High,0.433544304,137,,SY13-14,10/1/2013,MT@0326@12-0236,22.095238095,464,50.523809524,1061,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,316,108,29,412,52,110,857,204,503,21,21,N,
,,,,,,,High,0.467889908,153,,SY13-14,9/1/2013,MT@0326@12-0236,19.55,391,46.25,925,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,327,118,35,352,39,79,718,207,399,20,20,N,
,,,,,,,High,0.381097561,125,,SY12-13,5/1/2013,MT@0326@12-0236,18.5,481,44.538461538,1158,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,328,100,25,413,68,119,931,227,390,26,26,N,
,,,,,,,High,0.381381381,127,,SY12-13,4/1/2013,MT@0326@12-0236,19.55,391,49.6,992,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,333,102,25,337,54,100,798,194,376,20,20,N,
,,,,,,,High,0.387387387,129,,SY12-13,3/1/2013,MT@0326@12-0236,18.631578947,354,43.684210526,830,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,333,103,26,314,40,94,636,194,313,19,19,N,
,,,,,,,High,0.392097264,129,,SY12-13,2/1/2013,MT@0326@12-0236,12.157894737,231,41.736842105,793,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,329,102,27,209,22,90,603,190,306,19,19,N,
,,,,,,,High,0.411764706,133,,SY12-13,1/1/2013,MT@0326@12-0236,11.590909091,255,44.409090909,977,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,323,106,27,215,40,118,763,214,387,22,22,N,
,,,,,,,High,0.410334347,135,,SY12-13,12/1/2012,MT@0326@12-0236,11,165,45.2,678,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,329,108,27,137,28,81,529,149,315,15,15,N,
,,,,,,,High,0.417910448,140,,SY12-13,11/1/2012,MT@0326@12-0236,12.157894737,231,44.473684211,845,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,335,112,28,185,46,82,675,170,421,19,19,N,
,,,,,,,High,0.426865672,143,,SY12-13,10/1/2012,MT@0326@12-0236,12.333333333,259,39.952380952,839,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,335,114,29,222,37,72,714,125,459,21,21,N,
,,,,,,,High,0.444108761,147,,SY12-13,9/1/2012,MT@0326@12-0236,9.315789474,177,26.157894737,497,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,331,115,32,151,26,49,405,92,274,19,19,N,
,,,,,,,High,0.365558912,121,,SY11-12,5/1/2012,MT@0326@12-0236,12.740740741,344,38.370370370,1036,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,331,95,26,283,61,125,809,227,307,27,27,N,
,,,,,,,High,0.371345029,127,,SY11-12,4/1/2012,MT@0326@12-0236,14.105263158,268,38.789473684,737,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,342,101,26,224,44,113,580,157,234,19,19,N,
,,,,,,,High,0.382608696,132,,SY11-12,3/1/2012,MT@0326@12-0236,14.818181818,326,39.681818182,873,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,345,106,26,282,44,101,686,187,273,22,22,N,
,,,,,,,High,0.376811594,130,,SY11-12,2/1/2012,MT@0326@12-0236,14.35,287,43.25,865,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,345,103,27,242,45,118,682,183,268,20,20,N,
,,,,,,,High,0.381924198,131,,SY11-12,1/1/2012,MT@0326@12-0236,13.5,270,47.85,957,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,343,103,28,229,41,96,762,195,334,20,20,N,
,,,,,,,High,0.393678161,137,,SY11-12,12/1/2011,MT@0326@12-0236,13.066666667,196,50.2,753,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,348,109,28,163,33,67,602,151,249,15,15,N,
,,,,,,,High,0.404558405,142,,SY11-12,11/1/2011,MT@0326@12-0236,15.105263158,287,52.842105263,1004,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,351,113,29,238,49,68,814,190,328,19,19,N,
,,,,,,,High,0.426183844,153,,SY11-12,10/1/2011,MT@0326@12-0236,14.315789474,272,48.368421053,919,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,359,117,36,230,42,64,761,158,279,19,19,N,
,,,,,,,High,0.435261708,158,,SY11-12,9/1/2011,MT@0326@12-0236,11.052631579,210,37.210526316,707,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0236,Anaconda Elementary,0326,Anaconda High School,High,363,121,37,173,37,44,600,107,191,19,19,N,
,,,,,,,Middle,0.579831933,138,,SY13-14,12/1/2013,MT@1589@12-0236,38.533333333,578,90.866666667,1363,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,238,109,29,469,109,137,1083,280,791,15,15,N,
,,,,,,,Middle,0.582644628,141,,SY13-14,11/1/2013,MT@1589@12-0236,39.611111111,713,104.666666667,1884,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,242,111,30,590,123,159,1530,354,960,18,18,N,
,,,,,,,Middle,0.592592593,144,,SY13-14,10/1/2013,MT@1589@12-0236,39.809523810,836,107.619047619,2260,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,243,113,31,701,135,178,1829,431,1191,21,21,N,
,,,,,,,Middle,0.610441767,152,,SY13-14,9/1/2013,MT@1589@12-0236,39.85,797,109.2,2184,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,249,118,34,659,138,182,1790,394,1024,20,20,N,
,,,,,,,Middle,0.614406780,145,,SY12-13,5/1/2013,MT@1589@12-0236,42.153846154,1096,107.115384615,2785,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,236,116,29,893,203,155,2255,530,1039,26,26,N,
,,,,,,,Middle,0.613445378,146,,SY12-13,4/1/2013,MT@1589@12-0236,43.3,866,108.65,2173,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,238,116,30,719,147,133,1740,433,849,20,20,N,
,,,,,,,Middle,0.613445378,146,,SY12-13,3/1/2013,MT@1589@12-0236,43.052631579,818,106.052631579,2015,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0236,Anaconda Elementary,1589,Fred Moodry 7-8,Middle,238,116,30,662,156,126,1594,421,796,19,19,N,
