School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Hale Elementary School,4235,4931,Mesa Unified District,,Maricopa,,85213,,,,Regular School,,,,,,,,,,,,,,15832,4060,27023,,,,,,167,167,167,,,,,,,,,AZ,19892,119.113772455,,,AZ@4931@4235,040497000388,SY16-17,,,0.25,,Public,,,,,,
Hawthorne Elementary School,4235,4918,Mesa Unified District,,Maricopa,,85203,,,,Regular School,N,,Y,N,,,,,,,,,,74939,6151,4846,,68420,3874,9963,,167,167,167,,BIC,,,,,,,AZ,81090,485.568862275,72294,432.898203593,AZ@4918@4235,040497000389,SY16-17,,,0.89,,Public,,,,BIC,,
Holmes Elementary School,4235,4919,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,Y,N,,,,,,,,,,98826,5461,4345,,97058,6482,5024,,167,167,167,,BIC,,,,,,,AZ,104287,624.473053892,103540,620,AZ@4919@4235,040497000391,SY16-17,,,0.94,,Public,,,,BIC,,
Irving Elementary School,4235,4920,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,Y,N,,,,,,,,,,55286,8253,13197,,54153,6286,16667,,167,167,167,,BIC,,,,,,,AZ,63539,380.473053892,60439,361.910179641,AZ@4920@4235,040497000393,SY16-17,,,0.71,,Public,,,,BIC,,
Salk Elementary School,4235,4936,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,66734,10126,15615,,66682,9569,25826,,167,167,167,,BIC,,,,,,,AZ,76860,460.239520958,76251,456.592814371,AZ@4936@4235,040497000394,SY16-17,,,0.74,,Public,,,,BIC,,
Kino Junior High School,4235,4970,Mesa Unified District,,Maricopa,,85203,,,,Regular School,N,,,,,,,,,,,,,117808,8047,8149,,50450,3985,5444,,167,167,167,,Cafeteria,,,,,,,AZ,125855,753.622754491,54435,325.958083832,AZ@4970@4235,040497000396,SY16-17,,,0.88,,Public,,,,Cafeteria,,
Lehi Elementary School,4235,4922,Mesa Unified District,,Maricopa,,85203,,,,Regular School,N,,Y,N,,,,,,,,,,52032,3343,4718,,49191,3775,7975,,167,167,167,,BIC,,,,,,,AZ,55375,331.586826347,52966,317.161676647,AZ@4922@4235,040497000397,SY16-17,,,0.87,,Public,,,,BIC,,
Lincoln Elementary School,4235,4923,Mesa Unified District,,Maricopa,,85210,,,,Regular School,N,,Y,N,,,,,,,,,,118032,4036,3775,,101278,5135,5531,,167,167,167,,BIC,,,,,,,AZ,122068,730.946107784,106413,637.203592814,AZ@4923@4235,040497000398,SY16-17,,,0.94,,Public,,,,BIC,,
Lindbergh Elementary School,4235,4934,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,Y,N,,,,,,,,,,69316,3733,4153,,63709,4580,5530,,167,167,167,,BIC,,,,,,,AZ,73049,437.419161677,68289,408.916167665,AZ@4934@4235,040497000399,SY16-17,,,0.93,,Public,,,,BIC,,
Longfellow Elementary School,4235,4924,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,Y,N,,,,,,,,,,97836,3689,2629,,94233,2896,1614,,167,167,167,,BIC,,,,,,,AZ,101525,607.934131737,97129,581.610778443,AZ@4924@4235,040497000400,SY16-17,,,0.94,,Public,,,,BIC,,
Lowell Elementary School,4235,4925,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,Y,N,,,,,,,,,,93427,3271,2461,,88802,3484,3202,,167,167,167,,BIC,,,,,,,AZ,96698,579.029940120,92286,552.610778443,AZ@4925@4235,040497000401,SY16-17,,,0.96,,Public,,,,BIC,,
MacArthur Elementary School,4235,4941,Mesa Unified District,,Maricopa,,85203,,,,Regular School,N,,,,,,,,,,,,,22794,3942,25856,,5021,1455,701,,167,167,167,,Cafeteria,,,,,,,AZ,26736,160.095808383,6476,38.778443114,AZ@4941@4235,040497000402,SY16-17,,,0.34,,Public,,,,Cafeteria,,
Mesa High School,4235,4980,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,,,,,,,,,,,,230474,28928,32283,,72498,7962,7222,,167,167,167,,Cafeteria,,,,,,,AZ,259402,1553.305389222,80460,481.796407186,AZ@4980@4235,040497000404,SY16-17,,,0.67,,Public,,,,Cafeteria,,
Mountain View High School,4235,4982,Mesa Unified District,,Maricopa,,85213,,,,Regular School,N,,,,,,,,,,,,,104549,17469,36287,,33729,4500,3898,,167,167,167,,Cafeteria,,,,,,,AZ,122018,730.646706587,38229,228.916167665,AZ@4982@4235,040497000406,SY16-17,,,0.34,,Public,,,,Cafeteria,,
Poston Junior High School,4235,4973,Mesa Unified District,,Maricopa,,85213,,,,Regular School,N,,,,,,,,,,,,,74206,9868,16533,,32167,3515,2153,,167,167,167,,Cafeteria,,,,,,,AZ,84074,503.437125749,35682,213.664670659,AZ@4973@4235,040497000409,SY16-17,,,0.68,,Public,,,,Cafeteria,,
Redbird Elementary School,4235,4935,Mesa Unified District,,Maricopa,,85210,,,,Regular School,N,,Y,N,,,,,,,,,,76704,5239,7369,,71967,4175,8571,,167,167,167,,BIC,,,,,,,AZ,81943,490.676646707,76142,455.940119760,AZ@4935@4235,040497000411,SY16-17,,,0.89,,Public,,,,BIC,,
Rhodes Junior High School,4235,4974,Mesa Unified District,,Maricopa,,85202,,,,Regular School,N,,,,,,,,,,,,,79464,10598,15066,,26856,4222,5507,,167,167,167,,Cafeteria,,,,,,,AZ,90062,539.293413174,31078,186.095808383,AZ@4974@4235,040497000412,SY16-17,,,0.76,,Public,,,,Cafeteria,,
Roosevelt Elementary School,4235,4933,Mesa Unified District,,Maricopa,,85202,,,,Regular School,N,,,,,,,,,,,,,70338,7133,7906,,29411,4282,3567,,167,167,167,,Cafeteria,,,,,,,AZ,77471,463.898203593,33693,201.754491018,AZ@4933@4235,040497000413,SY16-17,,,0.85,,Public,,,,Cafeteria,,
Stevenson Elementary School,4235,4939,Mesa Unified District,,Maricopa,,85208,,,,Regular School,N,,Y,N,,,,,,,,,,99991,8447,9126,,83900,9565,15755,,167,167,167,,BIC,,,,,,,AZ,108438,649.329341317,93465,559.670658683,AZ@4939@4235,040497000415,SY16-17,,,0.86,,Public,,,,BIC,,
Taft Elementary School,4235,4930,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,58611,6200,9945,,24288,2038,5255,,167,167,167,,Cafeteria,,,,,,,AZ,64811,388.089820359,26326,157.640718563,AZ@4930@4235,040497000416,SY16-17,,,0.76,,Public,,,,Cafeteria,,
Washington Elementary School,4235,4938,Mesa Unified District,,Maricopa,,85202,,,,Regular School,N,,,,,,,,,,,,,38363,5750,17345,,11484,754,1821,,167,167,167,,Cafeteria,,,,,,,AZ,44113,264.149700599,12238,73.281437126,AZ@4938@4235,040497000417,SY16-17,,,0.61,,Public,,,,Cafeteria,,
Webster Elementary School,4235,4927,Mesa Unified District,,Maricopa,,85201,,,,Regular School,N,,Y,N,,,,,,,,,,93789,4334,7141,,86249,9445,10487,,167,167,167,,BIC,,,,,,,AZ,98123,587.562874251,95694,573.017964072,AZ@4927@4235,040497000418,SY16-17,,,0.9,,Public,,,,BIC,,
Westwood High School,4235,4981,Mesa Unified District,,Maricopa,,85201,,,,Regular School,N,,,,,,,,,,,,,236606,24624,29379,,73927,8405,4338,,167,167,167,,Cafeteria,,,,,,,AZ,261230,1564.251497006,82332,493.005988024,AZ@4981@4235,040497000419,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Whitman Elementary School,4235,4929,Mesa Unified District,,Maricopa,,85201,,,,Regular School,N,,Y,N,,,,,,,,,,86568,6437,8069,,74119,7211,11775,,167,167,167,,BIC,,,,,,,AZ,93005,556.916167665,81330,487.005988024,AZ@4929@4235,040497000420,SY16-17,,,0.88,,Public,,,,BIC,,
Whittier Elementary School,4235,4928,Mesa Unified District,,Maricopa,,85201,,,,Regular School,N,,,,,,,,,,,,,54244,9481,11925,,22190,2830,5187,,167,167,167,,Cafeteria,,,,,,,AZ,63725,381.586826347,25020,149.820359281,AZ@4928@4235,040497000421,SY16-17,,,0.77,,Public,,,,Cafeteria,,
Red Mountain Ranch Elementary,4235,4960,Mesa Unified District,,Maricopa,,85215,,,,Regular School,N,,,,,,,,,,,,,17163,2482,31824,,3844,115,1850,,167,167,167,,Cafeteria,,,,,,,AZ,19645,117.634730539,3959,23.706586826,AZ@4960@4235,040497000551,SY16-17,,,0.25,,Public,,,,Cafeteria,,
Bush Elementary,4235,4961,Mesa Unified District,,Maricopa,,85205,,,,Regular School,N,,,,,,,,,,,,,27656,4392,24449,,8255,675,1302,,167,167,167,,Cafeteria,,,,,,,AZ,32048,191.904191617,8930,53.473053892,AZ@4961@4235,040497000553,SY16-17,,,0.39,,Public,,,,Cafeteria,,
Stapley Junior High School,4235,4979,Mesa Unified District,,Maricopa,,85213,,,,Regular School,N,,,,,,,,,,,,,29287,4907,36729,,7850,976,2850,,167,167,167,,Cafeteria,,,,,,,AZ,34194,204.754491018,8826,52.850299401,AZ@4979@4235,040497000580,SY16-17,,,0.28,,Public,,,,Cafeteria,,
Jefferson Elementary School,4235,4921,Mesa Unified District,,Maricopa,,85208,,,,Regular School,N,,Y,N,,,,,,,,,,74176,7036,6526,,64446,7420,9633,,167,167,167,,BIC,,,,,,,AZ,81212,486.299401198,71866,430.335329341,AZ@4921@4235,040497001070,SY16-17,,,0.91,,Public,,,,BIC,,
Keller Elementary School,4235,4940,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,Y,N,,,,,,,,,,63049,9465,7618,,67903,8694,16194,,167,167,167,,BIC,,,,,,,AZ,72514,434.215568862,76597,458.664670659,AZ@4940@4235,040497001071,SY16-17,,,0.81,,Public,,,,BIC,,
Pomeroy Elementary School,4235,4943,Mesa Unified District,,Maricopa,,85224,,,,Regular School,N,,,,,,,,,,,,,42714,9044,25550,,10791,2496,3357,,167,167,167,,Cafeteria,,,,,,,AZ,51758,309.928143713,13287,79.562874251,AZ@4943@4235,040497001072,SY16-17,,,0.53,,Public,,,,Cafeteria,,
Highland Elementary School,4235,4944,Mesa Unified District,,Maricopa,,85213,,,,Regular School,N,,,,,,,,,,,,,39257,11782,26271,,11038,3293,1621,,167,167,167,,Cafeteria,,,,,,,AZ,51039,305.622754491,14331,85.814371257,AZ@4944@4235,040497001073,SY16-17,,,0.46,,Public,,,,Cafeteria,,
Crismon Elementary School,4235,4945,Mesa Unified District,,Maricopa,,85210,,,,Regular School,N,,,,,,,,,,,,,47268,8066,21139,,11620,1836,1848,,167,167,167,,Cafeteria,,,,,,,AZ,55334,331.341317365,13456,80.574850299,AZ@4945@4235,040497001074,SY16-17,,,0.57,,Public,,,,Cafeteria,,
Dobson High School,4235,4983,Mesa Unified District,,Maricopa,,85202,,,,Regular School,N,,,,,,,,,,,,,137977,23325,27731,,49502,6972,4105,,167,167,167,,Cafeteria,,,,,,,AZ,161302,965.880239521,56474,338.167664671,AZ@4983@4235,040497001132,SY16-17,,,0.59,,Public,,,,Cafeteria,,
Robson Elementary School,4235,4946,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,,,,,,,,,,,,81287,7045,9168,,65731,6199,12745,,167,167,167,,BIC,,,,,,,AZ,88332,528.934131737,71930,430.718562874,AZ@4946@4235,040497001166,SY16-17,,,0.83,,Public,,,,BIC,,
Sirrine Elementary School,4235,4947,Mesa Unified District,,Maricopa,,85225,,,,Regular School,N,,,,,,,,,,,,,35057,4996,11656,,8841,1005,871,,167,167,167,,Cafeteria,,,,,,,AZ,40053,239.838323353,9846,58.958083832,AZ@4947@4235,040497001167,SY16-17,,,0.61,,Public,,,,Cafeteria,,
Las Sendas Elementary School,4235,4962,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,9127,2894,37006,,1633,679,1595,,167,167,167,,Cafeteria,,,,,,,AZ,12021,71.982035928,2312,13.844311377,AZ@4962@4235,040497001186,SY16-17,,,0.11,,Public,,,,Cafeteria,,
Eagleridge Enrichment Program,4235,4967,Mesa Unified District,,Maricopa,,85202,,,,Regular School,,,,,,,,,,,,,,2893,706,5898,,,,,,167,167,167,,,,,,,,,AZ,3599,21.550898204,,,AZ@4967@4235,040497001188,SY16-17,,,0.15,,Public,,,,,,
Johnson Elementary School,4235,4948,Mesa Unified District,,Maricopa,,85206,,,,Regular School,N,,,,,,,,,,,,,27265,5388,19115,,10370,1973,1329,,167,167,167,,Cafeteria,,,,,,,AZ,32653,195.526946108,12343,73.910179641,AZ@4948@4235,040497001233,SY16-17,,,0.45,,Public,,,,Cafeteria,,
Taylor Junior High School,4235,4975,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,,,,,,,,,,,,97514,15283,27938,,30502,5115,11462,,167,167,167,,Cafeteria,,,,,,,AZ,112797,675.431137725,35617,213.275449102,AZ@4975@4235,040497001234,SY16-17,,,0.7,,Public,,,,Cafeteria,,
O'Connor Elementary School,4235,4949,Mesa Unified District,,Maricopa,,85205,,,,Regular School,N,,,,,,,,,,,,,39410,6773,18892,,12651,1588,1855,,167,167,167,,Cafeteria,,,,,,,AZ,46183,276.544910180,14239,85.263473054,AZ@4949@4235,040497001305,SY16-17,,,0.56,,Public,,,,Cafeteria,,
Mendoza Elementary School,4235,4951,Mesa Unified District,,Maricopa,,85205,,,,Regular School,N,,,,,,,,,,,,,28072,7809,20035,,9842,2506,1784,,167,167,167,,Cafeteria,,,,,,,AZ,35881,214.856287425,12348,73.940119760,AZ@4951@4235,040497001374,SY16-17,,,0.47,,Public,,,,Cafeteria,,
Ishikawa Elementary School,4235,4952,Mesa Unified District,,Maricopa,,85213,,,,Regular School,N,,,,,,,,,,,,,42588,6013,32341,,10204,1464,1554,,167,167,167,,Cafeteria,,,,,,,AZ,48601,291.023952096,11668,69.868263473,AZ@4952@4235,040497001375,SY16-17,,,0.36,,Public,,,,Cafeteria,,
Shepherd Junior High School,4235,4977,Mesa Unified District,,Maricopa,,85205,,,,Regular School,N,,,,,,,,,,,,,26387,5379,24216,,10841,1694,1934,,167,167,167,,Cafeteria,,,,,,,AZ,31766,190.215568862,12535,75.059880240,AZ@4977@4235,040497001376,SY16-17,,,0.41,,Public,,,,Cafeteria,,
Madison Elementary School,4235,4953,Mesa Unified District,,Maricopa,,85206,,,,Regular School,N,,,,,,,,,,,,,39964,6512,13769,,15889,2649,1776,,167,167,167,,Cafeteria,,,,,,,AZ,46476,278.299401198,18538,111.005988024,AZ@4953@4235,040497001409,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Sousa Elementary School,4235,4954,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,37134,9064,20614,,11073,3083,1568,,167,167,167,,Cafeteria,,,,,,,AZ,46198,276.634730539,14156,84.766467066,AZ@4954@4235,040497001410,SY16-17,,,0.55,,Public,,,,Cafeteria,,
Red Mountain High School,4235,4984,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,91932,20746,54183,,28904,7281,9408,,167,167,167,,Cafeteria,,,,,,,AZ,112678,674.718562874,36185,216.676646707,AZ@4984@4235,040497001411,SY16-17,,,0.31,,Public,,,,Cafeteria,,
Hermosa Vista Elementary School,4235,4955,Mesa Unified District,,Maricopa,,85213,,,,Regular School,N,,,,,,,,,,,,,24326,4168,32704,,7621,454,2272,,167,167,167,,Cafeteria,,,,,,,AZ,28494,170.622754491,8075,48.353293413,AZ@4955@4235,040497001469,SY16-17,,,0.27,,Public,,,,Cafeteria,,
Falcon Hill Elementary School,4235,4956,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,25390,7103,21474,,7588,1613,1203,,167,167,167,,Cafeteria,,,,,,,AZ,32493,194.568862275,9201,55.095808383,AZ@4956@4235,040497001497,SY16-17,,,0.4,,Public,,,,Cafeteria,,
Porter Elementary School,4235,4957,Mesa Unified District,,Maricopa,,85204,,,,Regular School,N,,,,,,,,,,,,,46203,7846,15899,,15016,3701,2094,,167,167,167,,Cafeteria,,,,,,,AZ,54049,323.646706587,18717,112.077844311,AZ@4957@4235,040497001550,SY16-17,,,0.68,,Public,,,,Cafeteria,,
Wilson Elementary School,4235,6229,Mesa Unified District,,Maricopa,,85206,,,,Regular School,N,,,,,,,,,,,,,59489,11185,17687,,15006,2499,974,,167,167,167,,Cafeteria,,,,,,,AZ,70674,423.197604790,17505,104.820359281,AZ@6229@4235,040497001667,SY16-17,,,0.68,,Public,,,,Cafeteria,,
Patterson Elementary,4235,78938,Mesa Unified District,,Maricopa,,85208,,,,Regular School,N,,,,,,,,,,,,,37656,9033,21857,,6927,2084,1163,,167,167,167,,Cafeteria,,,,,,,AZ,46689,279.574850299,9011,53.958083832,AZ@78938@4235,040497001827,SY16-17,,,0.5,,Public,,,,Cafeteria,,
Skyline High School,4235,78917,Mesa Unified District,,Maricopa,,85208,,,,Regular School,N,,,,,,,,,,,,,146774,26829,50380,,56471,9280,10828,,167,167,167,,Cafeteria,,,,,,,AZ,173603,1039.538922156,65751,393.718562874,AZ@78917@4235,040497001830,SY16-17,,,0.55,,Public,,,,Cafeteria,,
East Valley Academy,4235,78932,Mesa Unified District,,Maricopa,,85210,,,,Regular School,N,,,,,,,,,,,,,20520,875,1806,,6770,485,1466,,167,167,167,,Cafeteria,,,,,,,AZ,21395,128.113772455,7255,43.443113772,AZ@78932@4235,040497001831,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Guerrero Elementary School,4235,79225,Mesa Unified District,,Maricopa,,85210,,,,Regular School,N,,Y,N,,,,,,,,,,94410,5987,2257,,94832,3955,3958,,167,167,167,,BIC,,,,,,,AZ,100397,601.179640719,98787,591.538922156,AZ@79225@4235,040497001981,SY16-17,,,0.96,,Public,,,,BIC,,
Brinton Elementary,4235,79490,Mesa Unified District,,Maricopa,,85208,,,,Regular School,N,,,,,,,,,,,,,36867,8311,20383,,13215,2092,1528,,167,167,167,,Cafeteria,,,,,,,AZ,45178,270.526946108,15307,91.658682635,AZ@79490@4235,040497002108,SY16-17,,,0.56,,Public,,,,Cafeteria,,
Smith Junior High School,4235,79489,Mesa Unified District,,Maricopa,,85207,,,,Regular School,N,,,,,,,,,,,,,64043,13251,27996,,20199,3981,2757,,167,167,167,,Cafeteria,,,,,,,AZ,77294,462.838323353,24180,144.790419162,AZ@79489@4235,040497002110,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Zaharis Elementary,4235,79807,Mesa Unified District,,Maricopa,,85207,,,,Regular School,,,,,,,,,,,,,,18131,4825,37219,,,,,,167,167,167,,,,,,,,,AZ,22956,137.461077844,,,AZ@79807@4235,040497002280,SY16-17,,,0.21,,Public,,,,,,
Mesa Academy for Advanced Studies,4235,89593,Mesa Unified District,,Maricopa,,85207,,,,Regular School,,,,,,,,,,,,,,3970,2130,15345,,,,,,167,167,167,,,,,,,,,AZ,6100,36.526946108,,,AZ@89593@4235,040497002770,SY16-17,,,0.12,,Public,,,,,,
Franklin Junior High School,4235,90303,Mesa Unified District,,Maricopa,,85206,,,,Regular School,N,,,,,,,,,,,,,8629,5088,8212,,2667,1668,894,,167,167,167,,Cafeteria,,,,,,,AZ,13717,82.137724551,4335,25.958083832,AZ@90303@4235,040497003005,SY16-17,,,0.39,,Public,,,,Cafeteria,,
Franklin at Alma Elementary,4235,90752,Mesa Unified District,,Maricopa,,85202,,,,Regular School,,,,,,,,,,,,,,19467,3736,14625,,,,,,167,167,167,,,,,,,,,AZ,23203,138.940119760,,,AZ@90752@4235,040497003205,SY16-17,,,0.45,,Public,,,,,,
Summit Academy,4235,90753,Mesa Unified District,,Maricopa,,85224,,,,Regular School,N,,,,,,,,,,,,,68167,15237,45792,,21352,4643,6760,,167,167,167,,Cafeteria,,,,,,,AZ,83404,499.425149701,25995,155.658682635,AZ@90753@4235,040497003229,SY16-17,,,0.54,,Public,,,,Cafeteria,,
Franklin at Brimhall Elementary,4235,91812,Mesa Unified District,,Maricopa,,85206,,,,Regular School,N,,,,,,,,,,,,,18928,8068,37106,,4977,2330,2567,,167,167,167,,Cafeteria,,,,,,,AZ,26996,161.652694611,7307,43.754491018,AZ@91812@4235,040497003348,SY16-17,,,0.23,,Public,,,,Cafeteria,,
Miami Junior Senior High School,4211,4869,Miami Unified District,,Gila,,85539,,,,Regular School,N,,,,,,,,,,,,,19871,2472,7584,,7243,459,1003,,167,167,167,,Cafeteria,,,,,,,AZ,22343,133.790419162,7702,46.119760479,AZ@4869@4211,040503001077,SY16-17,,,0.59,,Public,,,,Cafeteria,,
Lee Kornegay Intermediate School,4211,4868,Miami Unified District,,Gila,,85539,,,,Regular School,N,,,,,,,,,,,,,14804,1651,3092,,5474,488,543,,167,167,167,,Cafeteria,,,,,,,AZ,16455,98.532934132,5962,35.700598802,AZ@4868@4211,040503001134,SY16-17,,,0.71,,Public,,,,Cafeteria,,
Dr. Charles A. Bejarano Elementary School,4211,81122,Miami Unified District,,Gila,,85539,,,,Regular School,N,,,,,,,,,,,,,24088,1424,5003,,10961,388,1061,,167,167,167,,Cafeteria,,,,,,,AZ,25512,152.766467066,11349,67.958083832,AZ@81122@4211,040503003134,SY16-17,,,0.74,,Public,,,,Cafeteria,,
Mingus Union High School,4488,6127,Mingus Union High School District,,Yavapai,,86326,,,,Regular School,N,,,,,,,,,,,,,36678,6414,11572,,12143,1668,1990,,167,167,167,,Cafeteria,,,,,,,AZ,43092,258.035928144,13811,82.700598802,AZ@6127@4488,040507000430,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Mobile Elementary School,4253,5191,Mobile Elementary District,,Pinal,,85239,,,,Regular School,N,,,,,,,,,,,,,2698,92,226,,2695,127,186,,167,167,167,,Cafeteria,,,,,,,AZ,2790,16.706586826,2822,16.898203593,AZ@5191@4253,040510000431,SY16-17,,,0.84,,Public,,,,Cafeteria,,
Mohave Valley Junior High School,4379,5589,Mohave Valley Elementary District,,Mohave,,86440,,,,Regular School,Y,,N,N,,,,,,,,,,46885,0,15025,,10537,0,3378,,167,167,167,,Cafeteria,,,,,,,AZ,46885,280.748502994,10537,63.095808383,AZ@5589@4379,040519001414,SY16-17,,,0.6,,Public,,,,Cafeteria,,
Fort Mohave Elementary School,4379,5590,Mohave Valley Elementary District,,Mohave,,86426,,,,Regular School,Y,,N,N,,,,,,,,,,38667,0,12392,,25573,0,8198,,167,167,167,,Cafeteria,,,,,,,AZ,38667,231.538922156,25573,153.131736527,AZ@5590@4379,040519001415,SY16-17,,,0.94,,Public,,,,Cafeteria,,
Camp Mohave Elementary School,4379,6049,Mohave Valley Elementary District,,Mohave,,86426,,,,Regular School,Y,,N,N,,,,,,,,,,38948,0,12484,,13794,0,4422,,167,167,167,,Cafeteria,,,,,,,AZ,38948,233.221556886,13794,82.598802395,AZ@6049@4379,040519001758,SY16-17,,,0.74,,Public,,,,Cafeteria,,
Mohawk Valley School,4503,6181,Mohawk Valley Elementary District,,Yuma,,85347,,,,Regular School,N,,,,,,,,,,,,,17838,4070,4010,,8993,1795,1097,,167,167,167,,Cafeteria,,,,,,,AZ,21908,131.185628743,10788,64.598802395,AZ@6181@4503,040522000436,SY16-17,,,0.87,,Public,,,,Cafeteria,,
Metcalf Elementary School,4230,4907,Morenci Unified District,,Greenlee,,85540,,,,Regular School,,,,,,,,,,,,,,27068,8310,23984,,,,,,167,167,167,,,,,,,,,AZ,35378,211.844311377,,,AZ@4907@4230,040532000438,SY16-17,,,0.42,,Public,,,,,,
Morenci High School,4230,4906,Morenci Unified District,,Greenlee,,85540,,,,Regular School,,,,,,,,,,,,,,4215,652,2844,,,,,,167,167,167,,,,,,,,,AZ,4867,29.143712575,,,AZ@4906@4230,040532000441,SY16-17,,,0.29,,Public,,,,,,
Fairbanks Middle School,4230,92081,Morenci Unified District,,Greenlee,,85540,,,,Regular School,,,,,,,,,,,,,,15981,4190,18538,,,,,,167,167,167,,,,,,,,,AZ,20171,120.784431138,,,AZ@92081@4230,040532003369,SY16-17,,,0.41,,Public,,,,,,
Morristown Elementary School,4251,5189,Morristown Elementary District,,Maricopa,,85342,,,,Regular School,N,,N,Y,,,,,,,,,,11093,786,5858,,8661,667,4444,,167,167,167,,Cafeteria,,,,,,,AZ,11879,71.131736527,9328,55.856287425,AZ@5189@4251,040534000442,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Alfred F Garcia School,4265,5293,Murphy Elementary District,,Maricopa,,85009,,,,Regular School,N,,,,,,,,,,,,,73022,3856,3299,,69032,3761,3227,,167,167,167,,BIC,,,,,,,AZ,76878,460.347305389,72793,435.886227545,AZ@5293@4265,040540000445,SY16-17,,,0.87,,Public,,,,BIC,,
Arthur M Hamilton School,4265,5290,Murphy Elementary District,,Maricopa,,85009,,,,Regular School,N,,,,,,,,,,,,,36121,744,641,,35685,626,439,,167,167,167,,BIC,,,,,,,AZ,36865,220.748502994,36311,217.431137725,AZ@5290@4265,040540000446,SY16-17,,,0.84,,Public,,,,BIC,,
William R Sullivan Elementary School,4265,5292,Murphy Elementary District,,Maricopa,,85009,,,,Regular School,N,,,,,,,,,,,,,92559,3434,3971,,85028,3476,4082,,167,167,167,,BIC,,,,,,,AZ,95993,574.808383234,88504,529.964071856,AZ@5292@4265,040540000447,SY16-17,,,0.96,,Public,,,,BIC,,
Jack L Kuban Elementary School,4265,5291,Murphy Elementary District,,Maricopa,,85009,,,,Regular School,N,,,,,,,,,,,,,62661,1854,2835,,59829,1903,2665,,167,167,167,,BIC,,,,,,,AZ,64515,386.317365269,61732,369.652694611,AZ@5291@4265,040540001309,SY16-17,,,0.89,,Public,,,,BIC,,
Naco Elementary School,4176,4784,Naco Elementary District,,Cochise,,85620,,,,Regular School,N,,,,,,,,,,,,,36044,2497,1093,,12445,1069,180,,167,167,167,,Cafeteria,,,,,,,AZ,38541,230.784431138,13514,80.922155689,AZ@4784@4176,040543000448,SY16-17,,,0.92,,Public,,,,Cafeteria,,
Nadaburg Elementary School,4252,5190,Nadaburg Unified School District,,Maricopa,,85361,,,,Regular School,N,,,,,,,,,,,,,29789,5102,7906,,25248,4399,6905,,167,167,167,,BIC,,,,,,,AZ,34891,208.928143713,29647,177.526946108,AZ@5190@4252,040546000449,SY16-17,,,0.76,,Public,,,,BIC,,
