Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Claim Date,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Claim Year,School Year,State-Reporting,Enrollment-Free and Reduced,ISP,District ID,District Name,School ID,School Name,County,Claim Month,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),NCES ID
,,,,GNG,,,,,,,,,,123.2,,NE@0005@270001,33.266666667,499,94.666666667,1420,,,,,,,,,499,1420,3/1/2018,,,,,,,,,,2018,SY17-18,NE,123.2,,270001,Fremont Public School,0005,Grant Elementary,Dodge,3,439,60,72,1136,284,269,15,15,GRABANDGO,160,,
,,,,GNG,,,,,,,,,,120.84,,NE@0005@270001,36.263157895,689,95.95,1919,,,,,,,,,689,1919,4/1/2018,,,,,,,,,,2018,SY17-18,NE,120.84,,270001,Fremont Public School,0005,Grant Elementary,Dodge,4,604,85,85,1527,392,401,19,20,GRABANDGO,159,,
,,,,GNG,,,,,,,,,,122.43,,NE@0005@270001,37.647058824,640,97.375,1558,,,,,,,,,640,1558,5/1/2018,,,,,,,,,,2018,SY17-18,NE,122.43,,270001,Fremont Public School,0005,Grant Elementary,Dodge,5,568,72,73,1256,302,289,17,16,GRABANDGO,159,,
,,,,GNG,,,,,,,,,,119.35,,NE@0005@270001,37.894736842,720,94.368421053,1793,,,,,,,,,720,1793,9/1/2017,,,,,,,,,,2017,SY17-18,NE,119.35,,270001,Fremont Public School,0005,Grant Elementary,Dodge,9,623,97,111,1415,378,340,19,19,GRABANDGO,155,,
,,,,GNG,,,,,,,,,,114,,NE@0005@270001,35.842105263,681,86.052631579,1635,,,,,,,,,681,1635,10/1/2017,,,,,,,,,,2017,SY17-18,NE,114,,270001,Fremont Public School,0005,Grant Elementary,Dodge,10,565,116,104,1254,381,361,19,19,GRABANDGO,150,,
,,,,GNG,,,,,,,,,,113.25,,NE@0005@270001,35.210526316,669,85.631578947,1627,,,,,,,,,669,1627,11/1/2017,,,,,,,,,,2017,SY17-18,NE,113.25,,270001,Fremont Public School,0005,Grant Elementary,Dodge,11,539,130,79,1243,384,357,19,19,GRABANDGO,151,,
,,,,GNG,,,,,,,,,,115.5,,NE@0005@270001,36,504,88.714285714,1242,,,,,,,,,504,1242,12/1/2017,,,,,,,,,,2017,SY17-18,NE,115.5,,270001,Fremont Public School,0005,Grant Elementary,Dodge,12,393,111,64,965,277,239,14,14,GRABANDGO,154,,
,,,,Cafeteria,,,,,,,,,,269.8,,NE@0008@270001,81.466666667,1222,222.2,3333,,,,,,,,,1222,3333,1/1/2018,,,,,,,,,,2018,SY17-18,NE,269.8,,270001,Fremont Public School,0008,Linden Elementary,Dodge,1,1122,100,139,2996,337,746,15,15,TRADITIONAL,355,,
,,,,Cafeteria,,,,,,,,,,275.66,,NE@0008@270001,82.722222222,1489,231.333333333,4164,,,,,,,,,1489,4164,2/1/2018,,,,,,,,,,2018,SY17-18,NE,275.66,,270001,Fremont Public School,0008,Linden Elementary,Dodge,2,1361,128,196,3743,421,912,18,18,TRADITIONAL,358,,
,,,,Cafeteria,,,,,,,,,,276.43,,NE@0008@270001,82.733333333,1241,231.933333333,3479,,,,,,,,,1241,3479,3/1/2018,,,,,,,,,,2018,SY17-18,NE,276.43,,270001,Fremont Public School,0008,Linden Elementary,Dodge,3,1125,116,156,3135,344,758,15,15,TRADITIONAL,359,,
,,,,Cafeteria,,,,,,,,,,274.89,,NE@0008@270001,90.7,1814,232.15,4643,,,,,,,,,1814,4643,4/1/2018,,,,,,,,,,2018,SY17-18,NE,274.89,,270001,Fremont Public School,0008,Linden Elementary,Dodge,4,1655,159,223,4193,450,990,20,20,TRADITIONAL,357,,
,,,,Cafeteria,,,,,,,,,,275.66,,NE@0008@270001,91.125,1458,226.4375,3623,,,,,,,,,1458,3623,5/1/2018,,,,,,,,,,2018,SY17-18,NE,275.66,,270001,Fremont Public School,0008,Linden Elementary,Dodge,5,1372,86,201,3280,343,750,16,16,TRADITIONAL,358,,
,,,,Cafeteria,,,,,,,,,,257.25,,NE@0008@270001,96.789473684,1839,219,4161,,,,,,,,,1839,4161,9/1/2017,,,,,,,,,,2017,SY17-18,NE,257.25,,270001,Fremont Public School,0008,Linden Elementary,Dodge,9,1628,211,245,3745,416,1012,19,19,TRADITIONAL,343,,
,,,,Cafeteria,,,,,,,,,,261.75,,NE@0008@270001,93,1767,224.631578947,4268,,,,,,,,,1767,4268,10/1/2017,,,,,,,,,,2017,SY17-18,NE,261.75,,270001,Fremont Public School,0008,Linden Elementary,Dodge,10,1575,192,198,3816,452,1003,19,19,TRADITIONAL,349,,
,,,,Cafeteria,,,,,,,,,,261,,NE@0008@270001,92.157894737,1751,224.421052632,4264,,,,,,,,,1751,4264,11/1/2017,,,,,,,,,,2017,SY17-18,NE,261,,270001,Fremont Public School,0008,Linden Elementary,Dodge,11,1554,197,223,3830,434,1055,19,19,TRADITIONAL,348,,
,,,,Cafeteria,,,,,,,,,,264.48,,NE@0008@270001,88.5,1239,223.285714286,3126,,,,,,,,,1239,3126,12/1/2017,,,,,,,,,,2017,SY17-18,NE,264.48,,270001,Fremont Public School,0008,Linden Elementary,Dodge,12,1109,130,147,2776,350,710,14,14,TRADITIONAL,348,,
,,,,Cafeteria,,,,,,,,,,156.4,,NE@0009@270001,62.733333333,941,130.866666667,1963,,,,,,,,,941,1963,1/1/2018,,,,,,,,,,2018,SY17-18,NE,156.4,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,1,745,196,203,1538,425,692,15,15,TRADITIONAL,230,,
,,,,Cafeteria,,,,,,,,,,161.7,,NE@0009@270001,64.222222222,1156,132.666666667,2388,,,,,,,,,1156,2388,2/1/2018,,,,,,,,,,2018,SY17-18,NE,161.7,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,2,905,251,268,1874,514,820,18,18,TRADITIONAL,231,,
,,,,Cafeteria,,,,,,,,,,159.39,,NE@0009@270001,70.266666667,1054,135.933333333,2039,,,,,,,,,1054,2039,3/1/2018,,,,,,,,,,2018,SY17-18,NE,159.39,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,3,847,207,211,1620,419,688,15,15,TRADITIONAL,231,,
,,,,Cafeteria,,,,,,,,,,160.77,,NE@0009@270001,68.6,1372,135.85,2717,,,,,,,,,1372,2717,4/1/2018,,,,,,,,,,2018,SY17-18,NE,160.77,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,4,1109,263,336,2136,581,951,20,20,TRADITIONAL,233,,
,,,,Cafeteria,,,,,,,,,,160.77,,NE@0009@270001,64.823529412,1102,138.75,2220,,,,,,,,,1102,2220,5/1/2018,,,,,,,,,,2018,SY17-18,NE,160.77,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,5,888,214,281,1762,458,758,17,16,TRADITIONAL,233,,
,,,,Cafeteria,,,,,,,,,,163.2,,NE@0009@270001,76.157894737,1447,129.894736842,2468,,,,,,,,,1447,2468,9/1/2017,,,,,,,,,,2017,SY17-18,NE,163.2,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,9,1204,243,337,1950,518,944,19,19,TRADITIONAL,240,,
,,,,Cafeteria,,,,,,,,,,153.43,,NE@0009@270001,69.842105263,1327,128.052631579,2433,,,,,,,,,1327,2433,10/1/2017,,,,,,,,,,2017,SY17-18,NE,153.43,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,10,1101,226,314,1898,535,950,19,19,TRADITIONAL,229,,
,,,,Cafeteria,,,,,,,,,,157.08,,NE@0009@270001,74.473684211,1415,131.368421053,2496,,,,,,,,,1415,2496,11/1/2017,,,,,,,,,,2017,SY17-18,NE,157.08,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,11,1150,265,280,1932,564,863,19,19,TRADITIONAL,231,,
,,,,Cafeteria,,,,,,,,,,155.72,,NE@0009@270001,70.214285714,983,129.785714286,1817,,,,,,,,,983,1817,12/1/2017,,,,,,,,,,2017,SY17-18,NE,155.72,,270001,Fremont Public School,0009,Milliken Park Elementary,Dodge,12,798,185,224,1427,390,645,14,14,TRADITIONAL,229,,
,,,,Cafeteria,,,,,,,,,,133.5,,NE@0010@270001,30.2,453,106.8,1602,,,,,,,,,453,1602,1/1/2018,,,,,,,,,,2018,SY17-18,NE,133.5,,270001,Fremont Public School,0010,Howard Elementary,Dodge,1,453,0,94,1331,271,1249,15,15,TRADITIONAL,267,,
,,,,Cafeteria,,,,,,,,,,134,,NE@0010@270001,31.444444444,566,110.666666667,1992,,,,,,,,,566,1992,2/1/2018,,,,,,,,,,2018,SY17-18,NE,134,,270001,Fremont Public School,0010,Howard Elementary,Dodge,2,562,4,140,1661,331,1483,18,18,TRADITIONAL,268,,
,,,,Cafeteria,,,,,,,,,,134,,NE@0010@270001,32.533333333,488,110.866666667,1663,,,,,,,,,488,1663,3/1/2018,,,,,,,,,,2018,SY17-18,NE,134,,270001,Fremont Public School,0010,Howard Elementary,Dodge,3,486,2,109,1391,272,1262,15,15,TRADITIONAL,268,,
,,,,Cafeteria,,,,,,,,,,135,,NE@0010@270001,30.9,618,111.75,2235,,,,,,,,,618,2235,4/1/2018,,,,,,,,,,2018,SY17-18,NE,135,,270001,Fremont Public School,0010,Howard Elementary,Dodge,4,613,5,115,1877,358,1683,20,20,TRADITIONAL,270,,
,,,,Cafeteria,,,,,,,,,,136,,NE@0010@270001,28.588235294,486,111.3125,1781,,,,,,,,,486,1781,5/1/2018,,,,,,,,,,2018,SY17-18,NE,136,,270001,Fremont Public School,0010,Howard Elementary,Dodge,5,475,11,77,1498,283,1335,17,16,TRADITIONAL,272,,
,,,,Cafeteria,,,,,,,,,,135.15,,NE@0010@270001,31.578947368,600,104.315789474,1982,,,,,,,,,600,1982,9/1/2017,,,,,,,,,,2017,SY17-18,NE,135.15,,270001,Fremont Public School,0010,Howard Elementary,Dodge,9,579,21,128,1627,355,1477,19,19,TRADITIONAL,265,,
,,,,Cafeteria,,,,,,,,,,133.5,,NE@0010@270001,33.947368421,645,107.421052632,2041,,,,,,,,,645,2041,10/1/2017,,,,,,,,,,2017,SY17-18,NE,133.5,,270001,Fremont Public School,0010,Howard Elementary,Dodge,10,626,19,113,1641,400,1555,19,19,TRADITIONAL,267,,
,,,,Cafeteria,,,,,,,,,,135.66,,NE@0010@270001,35.894736842,682,110.894736842,2107,,,,,,,,,682,2107,11/1/2017,,,,,,,,,,2017,SY17-18,NE,135.66,,270001,Fremont Public School,0010,Howard Elementary,Dodge,11,679,3,142,1725,382,1632,19,19,TRADITIONAL,266,,
,,,,Cafeteria,,,,,,,,,,133,,NE@0010@270001,37.428571429,524,106.142857143,1486,,,,,,,,,524,1486,12/1/2017,,,,,,,,,,2017,SY17-18,NE,133,,270001,Fremont Public School,0010,Howard Elementary,Dodge,12,523,1,86,1224,262,1168,14,14,TRADITIONAL,266,,
,,,,Cafeteria,,,,,,,,,,403.8,,NE@0011@270001,57.466666667,862,345.066666667,5176,,,,,,,,,862,5176,1/1/2018,,,,,,,,,,2018,SY17-18,NE,403.8,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,1,766,96,98,4241,935,2956,15,15,TRADITIONAL,673,,317071000978
,,,,Cafeteria,,,,,,,,,,404.4,,NE@0011@270001,65.631578947,1247,351,6669,,,,,,,,,1247,6669,2/1/2018,,,,,,,,,,2018,SY17-18,NE,404.4,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,2,1121,126,135,5453,1216,3704,19,19,TRADITIONAL,674,,317071000978
,,,,Cafeteria,,,,,,,,,,405.6,,NE@0011@270001,60.6,909,343.533333333,5153,,,,,,,,,909,5153,3/1/2018,,,,,,,,,,2018,SY17-18,NE,405.6,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,3,817,92,94,4202,951,2746,15,15,TRADITIONAL,676,,317071000978
,,,,Cafeteria,,,,,,,,,,406.8,,NE@0011@270001,62,1240,357.05,7141,,,,,,,,,1240,7141,4/1/2018,,,,,,,,,,2018,SY17-18,NE,406.8,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,4,1125,115,163,5867,1274,3737,20,20,TRADITIONAL,678,,317071000978
,,,,Cafeteria,,,,,,,,,,407.4,,NE@0011@270001,65.352941176,1111,344.882352941,5863,,,,,,,,,1111,5863,5/1/2018,,,,,,,,,,2018,SY17-18,NE,407.4,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,5,987,124,142,4819,1044,3051,17,17,TRADITIONAL,679,,317071000978
,,,,Cafeteria,,,,,,,,,,407.48,,NE@0011@270001,54.1,1082,353.6,7072,,,,,,,,,1082,7072,9/1/2017,,,,,,,,,,2017,SY17-18,NE,407.48,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,9,931,151,162,5752,1320,3987,20,20,TRADITIONAL,668,,317071000978
,,,,Cafeteria,,,,,,,,,,396.48,,NE@0011@270001,64.631578947,1228,353.473684211,6716,,,,,,,,,1228,6716,10/1/2017,,,,,,,,,,2017,SY17-18,NE,396.48,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,10,1027,201,173,5461,1255,3873,19,19,TRADITIONAL,672,,317071000978
,,,,Cafeteria,,,,,,,,,,396.48,,NE@0011@270001,64.263157895,1221,354.368421053,6733,,,,,,,,,1221,6733,11/1/2017,,,,,,,,,,2017,SY17-18,NE,396.48,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,11,1050,171,150,5528,1205,3848,19,19,TRADITIONAL,672,,317071000978
,,,,Cafeteria,,,,,,,,,,394.71,,NE@0011@270001,60.428571429,846,351.857142857,4926,,,,,,,,,846,4926,12/1/2017,,,,,,,,,,2017,SY17-18,NE,394.71,,270001,Fremont Public School,0011,Fremont Middle School,Dodge,12,736,110,93,4042,884,2789,14,14,TRADITIONAL,669,,317071000978
,,,,,,,,,,,,,,734.24,,NE@0012@270001,,,452.466666667,6787,,,,,,,,,,6787,1/1/2018,,,,,,,,,,2018,SY17-18,NE,734.24,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,1,,,,5755,1032,4317,18.5,15,,1412,,
,,,,,,,,,,,,,,745.71,,NE@0012@270001,,,480.631578947,9132,,,,,,,,,,9132,2/1/2018,,,,,,,,,,2018,SY17-18,NE,745.71,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,2,,,,7726,1406,5728,18.5,19,,1407,,
,,,,,,,,,,,,,,746.77,,NE@0012@270001,,,482,7230,,,,,,,,,,7230,3/1/2018,,,,,,,,,,2018,SY17-18,NE,746.77,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,3,,,,6119,1111,4453,18.5,15,,1409,,
,,,,GNG,,,,,,,,,,746.77,,NE@0012@270001,98.611111111,1775,479.842105263,9117,,,,,,,,,1775,9117,4/1/2018,,,,,,,,,,2018,SY17-18,NE,746.77,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,4,1603,172,294,7661,1456,5517,18,19,GRABANDGO,1409,,
,,,,GNG,,,,,,,,,,743.06,,NE@0012@270001,108.461538462,1410,468.6,7029,,,,,,,,,1410,7029,5/1/2018,,,,,,,,,,2018,SY17-18,NE,743.06,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,5,1280,130,270,5878,1151,4122,13,15,GRABANDGO,1402,,
,,,,,,,,,,,,,,790.9,,NE@0012@270001,,,523.65,10473,,,,,,,,,,10473,9/1/2017,,,,,,,,,,2017,SY17-18,NE,790.9,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,9,,,,8981,1492,6582,18.5,20,,1438,,
,,,,,,,,,,,,,,713,,NE@0012@270001,,,488.15,9763,,,,,,,,,,9763,10/1/2017,,,,,,,,,,2017,SY17-18,NE,713,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,10,,,,8284,1479,7030,18.5,20,,1426,,
,,,,,,,,,,,,,,720.63,,NE@0012@270001,,,492.368421053,9355,,,,,,,,,,9355,11/1/2017,,,,,,,,,,2017,SY17-18,NE,720.63,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,11,,,,7976,1379,6239,18.5,19,,1413,,
,,,,,,,,,,,,,,711.45,,NE@0012@270001,,,491.916666667,5903,,,,,,,,,,5903,12/1/2017,,,,,,,,,,2017,SY17-18,NE,711.45,,270001,Fremont Public School,0012,Fremont Sr. High School,Dodge,12,,,,4988,915,3917,18.5,12,,1395,,
,,,,GNG,,,,,,,,,,198.25,,NE@0014@270001,38.8,582,169.8,2547,,,,,,,,,582,2547,1/1/2018,,,,,,,,,,2018,SY17-18,NE,198.25,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,1,528,54,144,2136,411,963,15,15,GRABANDGO,305,,
,,,,GNG,,,,,,,,,,201.3,,NE@0014@270001,38.722222222,697,172.944444444,3113,,,,,,,,,697,3113,2/1/2018,,,,,,,,,,2018,SY17-18,NE,201.3,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,2,613,84,200,2613,500,1110,18,18,GRABANDGO,305,,
,,,,GNG,,,,,,,,,,203.01,,NE@0014@270001,40.333333333,605,175.533333333,2633,,,,,,,,,605,2633,3/1/2018,,,,,,,,,,2018,SY17-18,NE,203.01,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,3,538,67,149,2187,446,900,15,15,GRABANDGO,303,,
,,,,GNG,,,,,,,,,,206.04,,NE@0014@270001,37.8,756,177.4,3548,,,,,,,,,756,3548,4/1/2018,,,,,,,,,,2018,SY17-18,NE,206.04,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,4,659,97,176,2887,661,1158,20,20,GRABANDGO,303,,
,,,,GNG,,,,,,,,,,206.04,,NE@0014@270001,40.588235294,690,177.125,2834,,,,,,,,,690,2834,5/1/2018,,,,,,,,,,2018,SY17-18,NE,206.04,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,5,608,82,138,2297,537,885,17,16,GRABANDGO,303,,
,,,,GNG,,,,,,,,,,198.9,,NE@0014@270001,46.684210526,887,161.052631579,3060,,,,,,,,,887,3060,9/1/2017,,,,,,,,,,2017,SY17-18,NE,198.9,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,9,747,140,218,2522,538,1241,19,19,GRABANDGO,306,,
,,,,GNG,,,,,,,,,,193.41,,NE@0014@270001,45.526315789,865,165.315789474,3141,,,,,,,,,865,3141,10/1/2017,,,,,,,,,,2017,SY17-18,NE,193.41,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,10,764,101,206,2681,460,1266,19,19,GRABANDGO,307,,
,,,,GNG,,,,,,,,,,193.41,,NE@0014@270001,42.789473684,813,167.263157895,3178,,,,,,,,,813,3178,11/1/2017,,,,,,,,,,2017,SY17-18,NE,193.41,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,11,709,104,224,2697,481,1301,19,19,GRABANDGO,307,,
,,,,GNG,,,,,,,,,,195.84,,NE@0014@270001,40.357142857,565,168,2352,,,,,,,,,565,2352,12/1/2017,,,,,,,,,,2017,SY17-18,NE,195.84,,270001,Fremont Public School,0014,Bell Field Elementary,Dodge,12,499,66,161,1984,368,911,14,14,GRABANDGO,306,,
,,,,Cafeteria,,,,,,,,,,28.98,,NE@0016@270001,6.636363636,73,14.090909091,155,,,,,,,,,73,155,1/1/2018,,,,,,,,,,2018,SY17-18,NE,28.98,,270001,Fremont Public School,0016,Davenport,Dodge,1,73,0,79,146,9,65,11,11,TRADITIONAL,46,,
,,,,Cafeteria,,,,,,,,,,26.84,,NE@0016@270001,7.294117647,124,13.823529412,235,,,,,,,,,124,235,2/1/2018,,,,,,,,,,2018,SY17-18,NE,26.84,,270001,Fremont Public School,0016,Davenport,Dodge,2,124,0,119,218,17,106,17,17,TRADITIONAL,44,,
,,,,Cafeteria,,,,,,,,,,27.9,,NE@0016@270001,7.733333333,116,14.666666667,220,,,,,,,,,,220,3/1/2018,,,,,,,,,,2018,SY17-18,NE,27.9,,270001,Fremont Public School,0016,Davenport,Dodge,3,116,,98,205,15,100,15,15,TRADITIONAL,45,,
,,,,Cafeteria,,,,,,,,,,29.9,,NE@0016@270001,7.684210526,146,16.894736842,321,,,,,,,,,146,321,4/1/2018,,,,,,,,,,2018,SY17-18,NE,29.9,,270001,Fremont Public School,0016,Davenport,Dodge,4,146,0,137,303,18,108,19,19,TRADITIONAL,46,,
,,,,Cafeteria,,,,,,,,,,29.9,,NE@0016@270001,7.933333333,119,17.466666667,262,,,,,,,,,119,262,5/1/2018,,,,,,,,,,2018,SY17-18,NE,29.9,,270001,Fremont Public School,0016,Davenport,Dodge,5,119,0,104,248,14,88,15,15,TRADITIONAL,46,,
,,,,Cafeteria,,,,,,,,,,47.56,,NE@0016@270001,6.368421053,121,14.368421053,273,,,,,,,,,121,273,9/1/2017,,,,,,,,,,2017,SY17-18,NE,47.56,,270001,Fremont Public School,0016,Davenport,Dodge,9,121,0,131,215,58,71,19,19,TRADITIONAL,82,,
,,,,Cafeteria,,,,,,,,,,26.88,,NE@0016@270001,6.647058824,113,13.176470588,224,,,,,,,,,113,224,10/1/2017,,,,,,,,,,2017,SY17-18,NE,26.88,,270001,Fremont Public School,0016,Davenport,Dodge,10,113,0,122,193,31,71,17,17,TRADITIONAL,42,,
,,,,Cafeteria,,,,,,,,,,27.95,,NE@0016@270001,7.529411765,128,14.529411765,247,,,,,,,,,,247,11/1/2017,,,,,,,,,,2017,SY17-18,NE,27.95,,270001,Fremont Public School,0016,Davenport,Dodge,11,128,,125,228,19,88,17,17,TRADITIONAL,43,,
,,,,Cafeteria,,,,,,,,,,26.66,,NE@0016@270001,7,91,14.307692308,186,,,,,,,,,91,186,12/1/2017,,,,,,,,,,2017,SY17-18,NE,26.66,,270001,Fremont Public School,0016,Davenport,Dodge,12,91,0,81,174,12,63,13,13,TRADITIONAL,43,,
,,,,Cafeteria,,,,,,,,,,36.57,,NE@0017@270001,12.2,183,24,360,,,,,,,,,183,360,1/1/2018,,,,,,,,,,2018,SY17-18,NE,36.57,,270001,Fremont Public School,0017,Pathfinder,Dodge,1,160,23,23,289,71,80,15,15,TRADITIONAL,53,,
,,,,Cafeteria,,,,,,,,,,37.8,,NE@0017@270001,14.388888889,259,24.941176471,424,,,,,,,,,259,424,2/1/2018,,,,,,,,,,2018,SY17-18,NE,37.8,,270001,Fremont Public School,0017,Pathfinder,Dodge,2,237,22,27,336,88,94,18,17,TRADITIONAL,54,,
,,,,Cafeteria,,,,,,,,,,42,,NE@0017@270001,14.2,213,23.266666667,349,,,,,,,,,213,349,3/1/2018,,,,,,,,,,2018,SY17-18,NE,42,,270001,Fremont Public School,0017,Pathfinder,Dodge,3,196,17,21,294,55,66,15,15,TRADITIONAL,56,,
,,,,Cafeteria,,,,,,,,,,42,,NE@0017@270001,14.95,299,23.05,461,,,,,,,,,299,461,4/1/2018,,,,,,,,,,2018,SY17-18,NE,42,,270001,Fremont Public School,0017,Pathfinder,Dodge,4,282,17,38,395,66,75,20,20,TRADITIONAL,56,,
,,,,Cafeteria,,,,,,,,,,40.7,,NE@0017@270001,14.0625,225,21.375,342,,,,,,,,,225,342,5/1/2018,,,,,,,,,,2018,SY17-18,NE,40.7,,270001,Fremont Public School,0017,Pathfinder,Dodge,5,204,21,39,279,63,66,16,16,TRADITIONAL,55,,
,,,,Cafeteria,,,,,,,,,,33.66,,NE@0017@270001,13.894736842,264,22.578947368,429,,,,,,,,,264,429,9/1/2017,,,,,,,,,,2017,SY17-18,NE,33.66,,270001,Fremont Public School,0017,Pathfinder,Dodge,9,244,20,12,388,41,116,19,19,TRADITIONAL,51,,
,,,,Cafeteria,,,,,,,,,,35.64,,NE@0017@270001,13.052631579,248,23.631578947,449,,,,,,,,,248,449,10/1/2017,,,,,,,,,,2017,SY17-18,NE,35.64,,270001,Fremont Public School,0017,Pathfinder,Dodge,10,230,18,44,396,53,100,19,19,TRADITIONAL,54,,
,,,,Cafeteria,,,,,,,,,,38.64,,NE@0017@270001,14.105263158,268,26.5,477,,,,,,,,,268,477,11/1/2017,,,,,,,,,,2017,SY17-18,NE,38.64,,270001,Fremont Public School,0017,Pathfinder,Dodge,11,237,31,32,407,70,84,19,18,TRADITIONAL,56,,
,,,,Cafeteria,,,,,,,,,,36.72,,NE@0017@270001,13.071428571,183,24.214285714,339,,,,,,,,,183,339,12/1/2017,,,,,,,,,,2017,SY17-18,NE,36.72,,270001,Fremont Public School,0017,Pathfinder,Dodge,12,163,20,18,282,57,64,14,14,TRADITIONAL,54,,
,,,,Cafeteria,,,,,,,,,,414.72,,NE@0018@270001,86.133333333,1292,365.266666667,5479,,,,,,,,,1292,5479,1/1/2018,,,,,,,,,,2018,SY17-18,NE,414.72,,270001,Fremont Public School,0018,Johnson Crossing Academic Center,Dodge,1,1180,112,158,4572,907,2483,15,15,TRADITIONAL,648,,
,,,,Cafeteria,,,,,,,,,,415.36,,NE@0018@270001,89.473684211,1700,370.157894737,7033,,,,,,,,,1700,7033,2/1/2018,,,,,,,,,,2018,SY17-18,NE,415.36,,270001,Fremont Public School,0018,Johnson Crossing Academic Center,Dodge,2,1539,161,214,5862,1171,3197,19,19,TRADITIONAL,649,,
,,,,Cafeteria,,,,,,,,,,414.08,,NE@0018@270001,97.933333333,1469,371.466666667,5572,,,,,,,,,1469,5572,3/1/2018,,,,,,,,,,2018,SY17-18,NE,414.08,,270001,Fremont Public School,0018,Johnson Crossing Academic Center,Dodge,3,1326,143,187,4654,918,2516,15,15,TRADITIONAL,647,,
,,,,Cafeteria,,,,,,,,,,410.88,,NE@0018@270001,102.35,2047,375,7500,,,,,,,,,2047,7500,4/1/2018,,,,,,,,,,2018,SY17-18,NE,410.88,,270001,Fremont Public School,0018,Johnson Crossing Academic Center,Dodge,4,1879,168,259,6265,1235,3317,20,20,TRADITIONAL,642,,
,,,,Cafeteria,,,,,,,,,,412.16,,NE@0018@270001,102.588235294,1744,370.235294118,6294,,,,,,,,,1744,6294,5/1/2018,,,,,,,,,,2018,SY17-18,NE,412.16,,270001,Fremont Public School,0018,Johnson Crossing Academic Center,Dodge,5,1596,148,267,5257,1037,2762,17,17,TRADITIONAL,644,,
,,,,Cafeteria,,,,,,,,,,432.3,,NE@0018@270001,106,2120,382.5,7650,,,,,,,,,2120,7650,9/1/2017,,,,,,,,,,2017,SY17-18,NE,432.3,,270001,Fremont Public School,0018,Johnson Crossing Academic Center,Dodge,9,1911,209,228,6362,1288,3401,20,20,TRADITIONAL,655,,
