Street Address-Line 1,State-Physical,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,School Name,School Level-Original,School ID,City,Zip Code,County,CEP (Y/N),Claim Date,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days,Breakfast Delivery Model from State Agency Tracking-Original
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,3556,169.333333333,1733,82.523809524,HI@128@1434-6,150003000203,SY16-17,,192,0.783673469,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,9/1/2016,245,154,38,1443,290,211,2905,651,925,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,2705,169.0625,1249,78.0625,HI@128@1434-6,150003000203,SY16-17,,189,0.771428571,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,10/1/2016,245,155,34,1039,210,214,2208,497,726,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,3014,167.444444444,1273,70.722222222,HI@128@1434-6,150003000203,SY16-17,,182,0.742857143,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,11/1/2016,245,150,32,1062,211,229,2485,529,832,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,2334,155.6,907,60.466666667,HI@128@1434-6,150003000203,SY16-17,,176,0.718367347,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,12/1/2016,245,144,32,749,158,157,1910,424,663,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,2353,156.866666667,941,62.733333333,HI@128@1434-6,150003000203,SY16-17,,174,0.710204082,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,1/1/2017,245,142,32,776,165,135,1905,448,655,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,2836,157.555555556,1177,65.388888889,HI@128@1434-6,150003000203,SY16-17,,177,0.722448980,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,2/1/2017,245,145,32,991,186,167,2324,512,792,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,2715,159.705882353,1205,70.882352941,HI@128@1434-6,150003000203,SY16-17,,176,0.718367347,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,3/1/2017,245,145,31,1013,192,166,2236,479,788,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,3076,161.894736842,1401,73.736842105,HI@128@1434-6,150003000203,SY16-17,,174,0.710204082,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,4/1/2017,245,143,31,1182,219,212,2538,538,887,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,3183,159.15,1427,71.35,HI@128@1434-6,150003000203,SY16-17,,169,0.689795918,Primary,,,,,,,Hawaii DOE,1434-6,Prince Jonah Kuhio Elementary,Elementary,128,Honolulu,96826,Honolulu,N,5/1/2017,245,140,29,1191,236,242,2660,523,928,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,5604,254.727272727,2800,127.272727273,HI@131@1434-6,150003000200,SY16-17,,337,0.908355795,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,8/1/2016,371,274,63,2593,207,245,4763,841,1162,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,5709,271.857142857,3022,143.904761905,HI@131@1434-6,150003000200,SY16-17,,310,0.835579515,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,9/1/2016,371,257,53,2762,260,194,4782,927,1076,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,4354,272.125,2273,142.0625,HI@131@1434-6,150003000200,SY16-17,,307,0.827493261,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,10/1/2016,371,262,45,2090,183,134,3713,641,810,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,17,17,,Cafeteria,,,,,,,HI,4614,271.411764706,2199,129.352941176,HI@131@1434-6,150003000200,SY16-17,,307,0.827493261,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,11/1/2016,371,260,47,2036,163,173,3957,657,942,17,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,4026,268.4,1754,116.933333333,HI@131@1434-6,150003000200,SY16-17,,298,0.803234501,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,12/1/2016,371,255,43,1615,139,114,3480,546,814,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,3986,265.733333333,1633,108.866666667,HI@131@1434-6,150003000200,SY16-17,,296,0.797843666,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,1/1/2017,371,257,39,1530,103,88,3453,533,837,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,4751,263.944444444,1812,100.666666667,HI@131@1434-6,150003000200,SY16-17,,296,0.797843666,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,2/1/2017,371,257,39,1708,104,103,4114,637,982,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,4214,247.882352941,1706,100.352941176,HI@131@1434-6,150003000200,SY16-17,,286,0.770889488,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,3/1/2017,371,247,39,1583,123,94,3635,579,856,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,4880,256.842105263,2178,114.631578947,HI@131@1434-6,150003000200,SY16-17,,283,0.762803235,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,4/1/2017,371,243,40,2040,138,132,4205,675,1028,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,4901,245.05,2100,105,HI@131@1434-6,150003000200,SY16-17,,284,0.765498652,Primary,,,,,,,Hawaii DOE,1434-6,Princess Miriam K. Likelike Elementary,Elementary,131,Honolulu,96817,Honolulu,N,5/1/2017,371,244,40,1953,147,127,4203,698,1045,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,7185,326.590909091,1446,65.727272727,HI@429@1434-6,150003000237,SY16-17,,467,0.607282185,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,8/1/2016,769,341,126,1319,127,255,5456,1729,4849,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,21,21,,Cafeteria,,,,,,,HI,6571,312.904761905,1596,76,HI@429@1434-6,150003000237,SY16-17,,420,0.546163849,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,9/1/2016,769,310,110,1461,135,309,4976,1595,5152,21,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,5220,326.25,1155,72.1875,HI@429@1434-6,150003000237,SY16-17,,398,0.517555267,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,10/1/2016,769,307,91,1054,101,228,4028,1192,3984,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,5748,319.333333333,1362,75.666666667,HI@429@1434-6,150003000237,SY16-17,,395,0.513654096,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,11/1/2016,769,304,91,1258,104,239,4415,1333,4521,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,4838,322.533333333,1326,88.4,HI@429@1434-6,150003000237,SY16-17,,386,0.501950585,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,12/1/2016,769,292,94,1154,172,229,3640,1198,3889,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,15,15,,Cafeteria,,,,,,,HI,4883,325.533333333,1172,78.133333333,HI@429@1434-6,150003000237,SY16-17,,383,0.498049415,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,1/1/2017,769,287,96,1055,117,168,3667,1216,4036,15,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,5670,315,1529,84.944444444,HI@429@1434-6,150003000237,SY16-17,,382,0.496749025,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,2/1/2017,769,286,96,1340,189,246,4259,1411,4768,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,5351,314.764705882,1268,74.588235294,HI@429@1434-6,150003000237,SY16-17,,380,0.494148244,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,3/1/2017,769,284,96,1099,169,240,3999,1352,4553,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,5821,306.368421053,1471,77.421052632,HI@429@1434-6,150003000237,SY16-17,,383,0.498049415,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,4/1/2017,769,285,98,1266,205,243,4354,1467,4830,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,6087,304.35,1617,80.85,HI@429@1434-6,150003000237,SY16-17,,386,0.501950585,Primary,,,,,,,Hawaii DOE,1434-6,Princess Nahienaena Elementary,Elementary,429,Lahaina,96761,Maui,N,5/1/2017,769,288,98,1375,242,306,4599,1488,5094,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,22,22,,Cafeteria,,,,,,,HI,6318,287.181818182,3376,153.454545455,HI@117@1434-6,150003000165,SY16-17,,375,0.9765625,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,8/1/2016,384,329,46,3159,217,153,5734,584,621,22,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,5895,294.75,3045,152.25,HI@117@1434-6,150003000165,SY16-17,,354,0.921875,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,9/1/2016,384,315,39,2909,136,176,5378,517,535,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,4870,304.375,2332,145.75,HI@117@1434-6,150003000165,SY16-17,,341,0.888020833,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,10/1/2016,384,310,31,2259,73,103,4451,419,363,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,17,17,,Cafeteria,,,,,,,HI,5179,304.647058824,2329,137,HI@117@1434-6,150003000165,SY16-17,,342,0.890625,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,11/1/2016,384,312,30,2267,62,77,4732,447,357,17,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,4538,302.533333333,1844,122.933333333,HI@117@1434-6,150003000165,SY16-17,,343,0.893229167,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,12/1/2016,384,312,31,1778,66,83,4145,393,338,15,Cafeteria Breakfast
,,,,,,,,1,2017,,,,,16,16,,Cafeteria,,,,,,,HI,4876,304.75,2076,129.75,HI@117@1434-6,150003000165,SY16-17,,345,0.8984375,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,1/1/2017,384,314,31,2013,63,69,4472,404,373,16,Cafeteria Breakfast
,,,,,,,,2,2017,,,,,18,18,,Cafeteria,,,,,,,HI,5025,279.166666667,2623,145.722222222,HI@117@1434-6,150003000165,SY16-17,,345,0.8984375,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,2/1/2017,384,314,31,2523,100,115,4593,432,399,18,Cafeteria Breakfast
,,,,,,,,3,2017,,,,,17,17,,Cafeteria,,,,,,,HI,4999,294.058823529,2171,127.705882353,HI@117@1434-6,150003000165,SY16-17,,340,0.885416667,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,3/1/2017,384,310,30,2054,117,114,4570,429,411,17,Cafeteria Breakfast
,,,,,,,,4,2017,,,,,19,19,,Cafeteria,,,,,,,HI,5332,280.631578947,2513,132.263157895,HI@117@1434-6,150003000165,SY16-17,,341,0.888020833,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,4/1/2017,384,312,29,2379,134,102,4870,462,422,19,Cafeteria Breakfast
,,,,,,,,5,2017,,,,,20,20,,Cafeteria,,,,,,,HI,5942,297.1,2764,138.2,HI@117@1434-6,150003000165,SY16-17,,347,0.903645833,Primary,,,,,,,Hawaii DOE,1434-6,Princess Victoria Kaiulani Elementary,Elementary,117,Honolulu,96817,Honolulu,N,5/1/2017,384,316,31,2617,147,88,5437,505,455,20,Cafeteria Breakfast
,,,,,,,,8,2016,,,,,21,21,,Cafeteria,,,,,,,HI,4277,203.666666667,2474,117.809523810,HI@426@1434-6,150003000077,SY16-17,,287,0.637777778,Primary,,,,,,,Hawaii DOE,1434-6,Pukalani Elementary,Elementary,426,Pukalani,96768,Maui,N,8/1/2016,450,219,68,2056,418,892,3340,937,445,21,Cafeteria Breakfast
,,,,,,,,9,2016,,,,,20,20,,Cafeteria,,,,,,,HI,4141,207.05,2172,108.6,HI@426@1434-6,150003000077,SY16-17,,261,0.58,Primary,,,,,,,Hawaii DOE,1434-6,Pukalani Elementary,Elementary,426,Pukalani,96768,Maui,N,9/1/2016,450,202,59,1816,356,850,3150,991,2313,20,Cafeteria Breakfast
,,,,,,,,10,2016,,,,,16,16,,Cafeteria,,,,,,,HI,3266,204.125,1725,107.8125,HI@426@1434-6,150003000077,SY16-17,,252,0.56,Primary,,,,,,,Hawaii DOE,1434-6,Pukalani Elementary,Elementary,426,Pukalani,96768,Maui,N,10/1/2016,450,194,58,1451,274,650,2532,734,1892,16,Cafeteria Breakfast
,,,,,,,,11,2016,,,,,18,18,,Cafeteria,,,,,,,HI,3574,198.555555556,1796,99.777777778,HI@426@1434-6,150003000077,SY16-17,,244,0.542222222,Primary,,,,,,,Hawaii DOE,1434-6,Pukalani Elementary,Elementary,426,Pukalani,96768,Maui,N,11/1/2016,450,191,53,1525,271,667,2808,766,2132,18,Cafeteria Breakfast
,,,,,,,,12,2016,,,,,15,15,,Cafeteria,,,,,,,HI,3014,200.933333333,1311,87.4,HI@426@1434-6,150003000077,SY16-17,,244,0.542222222,Primary,,,,,,,Hawaii DOE,1434-6,Pukalani Elementary,Elementary,426,Pukalani,96768,Maui,N,12/1/2016,450,192,52,1126,185,531,2313,701,1788,15,Cafeteria Breakfast
