Claim Year,Claim Month,NCES ID,ISP,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),Enrollment-Free and Reduced,Operating Days-Lunch Only,Operating Days-Breakfast Only,School Name,School ID,District ID,State-Reporting,School Year,Claim Date,District Name,Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,State-Physical,Street Address-Line 1,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid
2017,12,,,,,,,18.5,18.5,,,0034,NH,SY17-18,12/1/2017,Hillsboro-Deering SAU Office,,,,,,,,,,,,,,,,,NH@000@0034,184.378378378,3411,279.405405405,5169,,,,,,,,18.5,,,,,,,,,PO Box 2190,Hillsboro,3244,Hillsborough,4108,1061,3856,2948,463,717
2017,8,,,,,,,18.5,18.5,,,0080,NH,SY17-18,8/1/2017,Shaker Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0080,17.243243243,319,67.135135135,1242,,,,,,,,18.5,,,,,,,,,58 School Street,Belmont,3220,Belknap,1083,159,1024,293,26,115
2017,10,,,,,,,18.5,18.5,,,0040,NH,SY17-18,10/1/2017,Milford SAU Office,,,,,,,,,,,,,,,,,NH@000@0040,134.216216216,2483,228.810810811,4233,,,,,,,,18.5,,,,,,,,,100 West Street,Milford,3055,Hillsborough,3371,862,8073,2003,480,2876
2018,3,,,,,,,18.5,18.5,,,0036,NH,SY17-18,3/1/2018,White Mountains Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0036,133.189189189,2464,344.378378378,6371,,,,,,,,18.5,,,,,,,,,14 King Square,Whitefield,3598,Coos,4832,1539,4488,1988,476,546
2017,10,,,,,,,18.5,18.5,,,0077,NH,SY17-18,10/1/2017,Monroe SAU Office,,,,,,,,,,,,,,,,,NH@000@0077,7.783783784,144,13.729729730,254,,,,,,,,18.5,,,,,,,,,PO Box 130,Monroe,3771,Grafton,144,110,906,77,67,119
2018,3,,,,,,,18.5,18.5,,,0055,NH,SY17-18,3/1/2018,Timberlane Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0055,84.918918919,1571,304.108108108,5626,,,,,,,,18.5,,,,,,,,,30 Greenough Road,Plaistow,3865,Rockingham,4407,1219,23419,1292,279,2377
2018,2,,,,,,,18.5,18.5,,,0836,NH,SY17-18,2/1/2018,Cedarcrest Inc,,,,,,,,,,,,,,,,,NH@000@0836,29.513513514,546,29.513513514,546,,,,,,,,18.5,,,,,,,,,91 Maple Avenue,Keene,3431,Cheshire,546,0,76,546,0,42
2018,5,,,,,,,18.5,18.5,,,0836,NH,SY17-18,5/1/2018,Cedarcrest Inc,,,,,,,,,,,,,,,,,NH@000@0836,29.459459459,545,29.405405405,544,,,,,,,,18.5,,,,,,,,,91 Maple Avenue,Keene,3431,Cheshire,544,0,96,545,0,55
2017,12,,,,,,,18.5,18.5,,,0040,NH,SY17-18,12/1/2017,Milford SAU Office,,,,,,,,,,,,,,,,,NH@000@0040,107.189189189,1983,181.837837838,3364,,,,,,,,18.5,,,,,,,,,100 West Street,Milford,3055,Hillsborough,2648,716,6690,1641,342,2504
2017,12,,,,,,,18.5,18.5,,,0052,NH,SY17-18,12/1/2017,Portsmouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0052,144.810810811,2679,239.891891892,4438,,,,,,,,18.5,,,,,,,,,"1 Junkins Ave, 4th Floor",Portsmouth,3801,Rockingham,3812,626,8938,2371,308,1697
2018,5,,,,,,,18.5,18.5,,,0082,NH,SY17-18,5/1/2018,Chester SAU Office,,,,,,,,,,,,,,,,,NH@000@0082,8.918918919,165,33.513513514,620,,,,,,,,18.5,,,,,,,,,22 Murphy Drive,Chester,3036,Rockingham,589,31,4563,165,0,49
2018,1,,,,,,,18.5,18.5,,,0046,NH,SY17-18,1/1/2018,Merrimack Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0046,207.513513514,3839,532.108108108,9844,,,,,,,,18.5,,,,,,,,,105 Community Drive,Penacook,3216,Merrimack,7917,1927,14085,3273,566,1634
2018,6,,,,,,,18.5,18.5,,,0072,NH,SY17-18,6/1/2018,Alton SAU Office,,,,,,,,,,,,,,,,,NH@000@0072,42.756756757,791,70.486486486,1304,,,,,,,,18.5,,,,,,,,,252 Suncook Valley Road,Alton,3809,Belknap,1227,77,1925,770,21,246
2018,2,,,,,,,18.5,18.5,,,0066,NH,SY17-18,2/1/2018,Hopkinton SAU Office,,,,,,,,,,,,,,,,,NH@000@0066,38.540540541,713,47.243243243,874,,,,,,,,18.5,,,,,,,,,204 Maple Street,Contoocook,3229,Merrimack,720,154,4034,644,69,951
2018,4,,,,,,,18.5,18.5,,,0059,NH,SY17-18,4/1/2018,Winnisquam Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0059,113.351351351,2097,258.756756757,4787,,,,,,,,18.5,,,,,,,,,433 West Main St,Tilton,3276,Belknap,3966,821,6062,1797,300,849
2017,11,,,,,,,18.5,18.5,,,0041,NH,SY17-18,11/1/2017,Hollis-Brookline SAU Office,,,,,,,,,,,,,,,,,NH@000@0041,13.729729730,254,50.756756757,939,,,,,,,,18.5,,,,,,,,,4 Lund Lane,Hollis,3049,Hillsborough,782,157,12746,205,49,656
2017,11,,,,,,,18.5,18.5,,,0048,NH,SY17-18,11/1/2017,Plymouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0048,188.486486486,3487,408.162162162,7551,,,,,,,,18.5,,,,,,,,,47 Old Ward Bridge Rd.,Plymouth,3264,Grafton,6423,1128,7492,3125,362,1347
2018,2,,,,,,,18.5,18.5,,,0039,NH,SY17-18,2/1/2018,Amherst SAU Office,,,,,,,,,,,,,,,,,NH@000@0039,7.297297297,135,77.567567568,1435,,,,,,,,18.5,,,,,,,,,1 School Street,Amherst,3031,Hillsborough,1169,266,7648,121,14,5
2018,4,,,,,,,18.5,18.5,,,0075,NH,SY17-18,4/1/2018,Grantham SAU Office,,,,,,,,,,,,,,,,,NH@000@0075,14.324324324,265,14.918918919,276,,,,,,,,18.5,,,,,,,,,300 RT 10S,Grantham,3753,Sullivan,203,73,815,196,69,663
2017,12,,,,,,,18.5,18.5,,,0202,NH,SY17-18,12/1/2017,Pinkerton Academy,,,,,,,,,,,,,,,,,NH@000@0202,44.324324324,820,219.729729730,4065,,,,,,,,18.5,,,,,,,,,19 North Main Street,Derry,3038,Rockingham,3404,661,12394,772,48,287
2018,5,,,,,,,18.5,18.5,,,0001,NH,SY17-18,5/1/2018,Contoocook Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0001,242.540540541,4487,474.270270270,8774,,,,,,,,18.5,,,,,,,,,106 Hancock Road,Peterborough,3458,Hillsborough,7295,1479,11593,3916,571,2446
2017,9,,,,,,,18.5,18.5,,,0076,NH,SY17-18,9/1/2017,Lyme SAU Office,,,,,,,,,,,,,,,,,NH@000@0076,,,20.648648649,382,,,,,,,,18.5,,,,,,,,,Route 10,Lyme,3768,Grafton,226,156,1696,,,
2017,12,,,,,,,18.5,18.5,,,0080,NH,SY17-18,12/1/2017,Shaker Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0080,96.702702703,1789,236.432432432,4374,,,,,,,,18.5,,,,,,,,,58 School Street,Belmont,3220,Belknap,3633,741,4706,1572,217,782
2017,12,,,,,,,18.5,18.5,,,0033,NH,SY17-18,12/1/2017,Raymond SAU Office,,,,,,,,,,,,,,,,,NH@000@0033,75.351351351,1394,195.405405405,3615,,,,,,,,18.5,,,,,,,,,43 Harriman Hill Road,Raymond,3077,Rockingham,2780,835,5525,1145,249,735
2017,10,,,,,,,18.5,18.5,,,0035,NH,SY17-18,10/1/2017,SAU #35 Office,,,,,,,,,,,,,,,,,NH@000@0035,107.513513514,1989,196.648648649,3638,,,,,,,,18.5,,,,,,,,,"260 Cottage Street, Suite C",Littleton,3574,Grafton,2963,675,3920,1641,348,963
2018,3,,,,,,,18.5,18.5,,,0045,NH,SY17-18,3/1/2018,Moultonborough SAU Office,,,,,,,,,,,,,,,,,NH@000@0045,42.756756757,791,75.945945946,1405,,,,,,,,18.5,,,,,,,,,P O Box 419,Moultonborough,3254,Carroll,1137,268,1901,688,103,439
2018,6,,,,,,,18.5,18.5,,,0067,NH,SY17-18,6/1/2018,Bow SAU Office,,,,,,,,,,,,,,,,,NH@000@0067,18,333,59.189189189,1095,,,,,,,,18.5,,,,,,,,,32 White Rock Hill Road,Bow,3304,Merrimack,975,120,8694,302,31,546
2017,9,,,,,,,18.5,18.5,,,0202,NH,SY17-18,9/1/2017,Pinkerton Academy,,,,,,,,,,,,,,,,,NH@000@0202,52.918918919,979,322.810810811,5972,,,,,,,,18.5,,,,,,,,,19 North Main Street,Derry,3038,Rockingham,4778,1194,16220,912,67,311
2018,1,,,,,,,18.5,18.5,,,0202,NH,SY17-18,1/1/2018,Pinkerton Academy,,,,,,,,,,,,,,,,,NH@000@0202,35.027027027,648,183.945945946,3403,,,,,,,,18.5,,,,,,,,,19 North Main Street,Derry,3038,Rockingham,2844,559,10497,601,47,293
2018,3,,,,,,,18.5,18.5,,,0010,NH,SY17-18,3/1/2018,Derry Cooperative SAU Office,,,,,,,,,,,,,,,,,NH@000@0010,210.162162162,3888,563.027027027,10416,,,,,,,,18.5,,,,,,,,,Derry Cooperative School District,Derry,3038,Rockingham,8108,2308,19562,3133,755,4053
2018,2,,,,,,,18.5,18.5,,,0085,NH,SY17-18,2/1/2018,Sunapee SAU Office,,,,,,,,,,,,,,,,,NH@000@0085,25.567567568,473,42.810810811,792,,,,,,,,18.5,,,,,,,,,70 Lower Main Street,Sunapee,3782,Sullivan,775,17,1722,473,0,350
2018,3,,,,,,,18.5,18.5,,,0085,NH,SY17-18,3/1/2018,Sunapee SAU Office,,,,,,,,,,,,,,,,,NH@000@0085,30.972972973,573,50.864864865,941,,,,,,,,18.5,,,,,,,,,70 Lower Main Street,Sunapee,3782,Sullivan,922,19,2024,573,0,475
2018,1,,,,,,,18.5,18.5,,,0094,NH,SY17-18,1/1/2018,Winchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0094,128.594594595,2379,244.108108108,4516,,,,,,,,18.5,,,,,,,,,85 Parker St.,Winchester,3470,Cheshire,4516,0,1467,2379,0,773
2018,2,,,,,,,18.5,18.5,,,0583,NH,SY17-18,2/1/2018,Nashua Childrens Home,,,,,,,,,,,,,,,,,NH@000@0583,49.945945946,924,35.783783784,662,,,,,,,,18.5,,,,,,,,,125 Amherst Street,Nashua,3064,Hillsborough,662,0,29,924,0,0
2017,11,,,,,,,18.5,18.5,,,0001,NH,SY17-18,11/1/2017,Contoocook Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0001,164.162162162,3037,344.972972973,6382,,,,,,,,18.5,,,,,,,,,106 Hancock Road,Peterborough,3458,Hillsborough,5270,1112,8596,2636,401,1592
2017,8,,,,,,,18.5,18.5,,,0008,NH,SY17-18,8/1/2017,Concord SAU Office,,,,,,,,,,,,,,,,,NH@000@0008,20.702702703,383,92.864864865,1718,,,,,,,,18.5,,,,,,,,,38 Liberty Street,Concord,3301,Merrimack,1564,154,916,365,18,21
2018,3,,,,,,,18.5,18.5,,,0076,NH,SY17-18,3/1/2018,Lyme SAU Office,,,,,,,,,,,,,,,,,NH@000@0076,,,16,296,,,,,,,,18.5,,,,,,,,,Route 10,Lyme,3768,Grafton,213,83,1616,,,
2017,8,,,,,,,18.5,18.5,,,0042,NH,SY17-18,8/1/2017,Nashua SAU Office,,,,,,,,,,,,,,,,,NH@000@0042,105.189189189,1946,491.189189189,9087,,,,,,,,18.5,,,,,,,,,,,,,8041,1046,6956,1853,93,273
2017,11,,,,,,,18.5,18.5,,,0065,NH,SY17-18,11/1/2017,Kearsarge Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0065,85.729729730,1586,174.702702703,3232,,,,,,,,18.5,,,,,,,,,114 Cougar Court,New London,3257,Merrimack,2745,487,5697,1464,122,1486
2018,4,,,,,,,18.5,18.5,,,0034,NH,SY17-18,4/1/2018,Hillsboro-Deering SAU Office,,,,,,,,,,,,,,,,,NH@000@0034,218.864864865,4049,305.405405405,5650,,,,,,,,18.5,,,,,,,,,PO Box 2190,Hillsboro,3244,Hillsborough,4514,1136,3862,3554,495,821
2018,5,,,,,,,18.5,18.5,,,0041,NH,SY17-18,5/1/2018,Hollis-Brookline SAU Office,,,,,,,,,,,,,,,,,NH@000@0041,22.054054054,408,88.486486486,1637,,,,,,,,18.5,,,,,,,,,4 Lund Lane,Hollis,3049,Hillsborough,1220,417,16391,272,136,1023
2018,3,,,,,,,18.5,18.5,,,0041,NH,SY17-18,3/1/2018,Hollis-Brookline SAU Office,,,,,,,,,,,,,,,,,NH@000@0041,18.702702703,346,65.459459459,1211,,,,,,,,18.5,,,,,,,,,4 Lund Lane,Hollis,3049,Hillsborough,874,337,12795,248,98,835
2018,4,,,,,,,18.5,18.5,,,0202,NH,SY17-18,4/1/2018,Pinkerton Academy,,,,,,,,,,,,,,,,,NH@000@0202,46.756756757,865,221.027027027,4089,,,,,,,,18.5,,,,,,,,,19 North Main Street,Derry,3038,Rockingham,3442,647,12695,800,65,363
2017,9,,,,,,,18.5,18.5,,,0055,NH,SY17-18,9/1/2017,Timberlane Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0055,100.972972973,1868,399.945945946,7399,,,,,,,,18.5,,,,,,,,,30 Greenough Road,Plaistow,3865,Rockingham,5715,1684,29145,1605,263,2398
2018,6,,,,,,,18.5,18.5,,,0506,NH,SY17-18,6/1/2018,Pine Haven Boys School,,,,,,,,,,,,,,,,,NH@000@0506,27.837837838,515,27.945945946,517,,,,,,,,18.5,,,,,,,,,PO Box 162,Allenstown,3275,Merrimack,517,0,0,515,0,0
2018,1,,,,,,,18.5,18.5,,,0014,NH,SY17-18,1/1/2018,Epping SAU Office,,,,,,,,,,,,,,,,,NH@000@0014,48.270270270,893,146.054054054,2702,,,,,,,,18.5,,,,,,,,,213 Main Street,Epping,3042,Rockingham,2240,462,4845,735,158,767
2018,4,,,,,,,18.5,18.5,,,0020,NH,SY17-18,4/1/2018,Gorham SAU Office,,,,,,,,,,,,,,,,,NH@000@0020,72.162162162,1335,103.297297297,1911,,,,,,,,18.5,,,,,,,,,123 Main Street,Gorham,3581,Coos,1597,314,2749,1198,137,471
2018,5,,,,,,,18.5,18.5,,,0008,NH,SY17-18,5/1/2018,Concord SAU Office,,,,,,,,,,,,,,,,,NH@000@0008,701.081081081,12970,1337.081081081,24736,,,,,,,,18.5,,,,,,,,,38 Liberty Street,Concord,3301,Merrimack,22092,2644,17019,12179,791,2110
2018,6,,,,,,,18.5,18.5,,,0052,NH,SY17-18,6/1/2018,Portsmouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0052,123.837837838,2291,192.810810811,3567,,,,,,,,18.5,,,,,,,,,"1 Junkins Ave, 4th Floor",Portsmouth,3801,Rockingham,3084,483,6813,2025,266,1609
2017,9,,,,,,,18.5,18.5,,,0033,NH,SY17-18,9/1/2017,Raymond SAU Office,,,,,,,,,,,,,,,,,NH@000@0033,94.864864865,1755,250.432432432,4633,,,,,,,,18.5,,,,,,,,,43 Harriman Hill Road,Raymond,3077,Rockingham,3834,799,6034,1527,228,613
2018,2,,,,,,,18.5,18.5,,,0021,NH,SY17-18,2/1/2018,Winnacunnet SAU Office,,,,,,,,,,,,,,,,,NH@000@0021,156.270270270,2891,288.432432432,5336,,,,,,,,18.5,,,,,,,,,2 Alumni Drive,Hampton,3844,Rockingham,4565,771,11100,2547,344,2035
2017,10,,,,,,,18.5,18.5,,,0059,NH,SY17-18,10/1/2017,Winnisquam Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0059,126.702702703,2344,320.594594595,5931,,,,,,,,18.5,,,,,,,,,433 West Main St,Tilton,3276,Belknap,4786,1145,9135,1996,348,1201
2017,10,,,,,,,18.5,18.5,,,0079,NH,SY17-18,10/1/2017,Gilmanton SAU Office,,,,,,,,,,,,,,,,,NH@000@0079,8,148,36.594594595,677,,,,,,,,18.5,,,,,,,,,1386 NH Rte 140,Gilmanton Iron Works,3837,Belknap,502,175,2067,119,29,210
2018,2,,,,,,,18.5,18.5,,,0007,NH,SY17-18,2/1/2018,Colebrook SAU Office,,,,,,,,,,,,,,,,,NH@000@0007,72.162162162,1335,119.513513514,2211,,,,,,,,18.5,,,,,,,,,21 Academy St.,Colebrook,3576,Coos,1822,389,1836,1119,216,623
2018,3,,,,,,,18.5,18.5,,,0023,NH,SY17-18,3/1/2018,Haverhill Cooperative SAU Office,,,,,,,,,,,,,,,,,NH@000@0023,70.918918919,1312,246.756756757,4565,,,,,,,,18.5,,,,,,,,,2975 Dartmouth College Hwy,Haverhill,3785,Grafton,3681,884,3069,1114,198,385
2018,6,,,,,,,18.5,18.5,,,0065,NH,SY17-18,6/1/2018,Kearsarge Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0065,137.297297297,2540,185.297297297,3428,,,,,,,,18.5,,,,,,,,,114 Cougar Court,New London,3257,Merrimack,3022,406,5063,2410,130,1086
2017,9,,,,,,,18.5,18.5,,,0001,NH,SY17-18,9/1/2017,Contoocook Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0001,186.162162162,3444,419.297297297,7757,,,,,,,,18.5,,,,,,,,,106 Hancock Road,Peterborough,3458,Hillsborough,6416,1341,9278,2966,478,1996
2018,5,,,,,,,18.5,18.5,,,0512,NH,SY17-18,5/1/2018,"Easter Seals NH, Inc.",,,,,,,,,,,,,,,,,NH@000@0512,133.081081081,2462,121.351351351,2245,,,,,,,,18.5,,,,,,,,,1 Mammoth Rd,Manchester,3102,Hillsborough,2245,0,40,2462,0,11
2017,10,,,,,,,18.5,18.5,,,0049,NH,SY17-18,10/1/2017,Governor Wentworth Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0049,243.891891892,4512,550.972972973,10193,,,,,,,,18.5,,,,,,,,,PO Box 190,Wolfeboro,3894,Carroll,8081,2112,11271,3747,765,1824
2018,2,,,,,,,18.5,18.5,,,0026,NH,SY17-18,2/1/2018,Merrimack SAU Office,,,,,,,,,,,,,,,,,NH@000@0026,19.675675676,364,210.540540541,3895,,,,,,,,18.5,,,,,,,,,36 McElwain Street,Merrimack,3054,Hillsborough,3113,782,20494,215,149,589
2018,6,,,,,,,18.5,18.5,,,0076,NH,SY17-18,6/1/2018,Lyme SAU Office,,,,,,,,,,,,,,,,,NH@000@0076,,,11.567567568,214,,,,,,,,18.5,,,,,,,,,Route 10,Lyme,3768,Grafton,140,74,1047,,,
2017,11,,,,,,,18.5,18.5,,,0052,NH,SY17-18,11/1/2017,Portsmouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0052,150.108108108,2777,249.783783784,4621,,,,,,,,18.5,,,,,,,,,"1 Junkins Ave, 4th Floor",Portsmouth,3801,Rockingham,3973,648,9262,2447,330,1838
2017,11,,,,,,,18.5,18.5,,,0018,NH,SY17-18,11/1/2017,Franklin SAU Office,,,,,,,,,,,,,,,,,NH@000@0018,182.054054054,3368,400.810810811,7415,,,,,,,,18.5,,,,,,,,,119 Central Street,Franklin,3235,Merrimack,6605,810,3251,3043,325,663
2017,12,,,,,,,18.5,18.5,,,0586,NH,SY17-18,12/1/2017,Pike School,,,,,,,,,,,,,,,,,NH@000@0586,93.513513514,1730,98.432432432,1821,,,,,,,,18.5,,,,,,,,,231 NH Rt 10,Orford,3264,Grafton,1821,0,30,1730,0,0
2017,9,,,,,,,18.5,18.5,,,0081,NH,SY17-18,9/1/2017,Hudson SAU Office,,,,,,,,,,,,,,,,,NH@000@0081,123.297297297,2281,476.486486486,8815,,,,,,,,18.5,,,,,,,,,20 Library Street,Hudson,3051,Hillsborough,6704,2111,23979,1727,554,2776
2017,8,,,,,,,18.5,18.5,,,0001,NH,SY17-18,8/1/2017,Contoocook Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0001,3.297297297,61,15.567567568,288,,,,,,,,18.5,,,,,,,,,106 Hancock Road,Peterborough,3458,Hillsborough,235,53,359,49,12,24
2017,10,,,,,,,18.5,18.5,,,0082,NH,SY17-18,10/1/2017,Chester SAU Office,,,,,,,,,,,,,,,,,NH@000@0082,5.567567568,103,23.945945946,443,,,,,,,,18.5,,,,,,,,,22 Murphy Drive,Chester,3036,Rockingham,372,71,3570,101,2,16
2018,4,,,,,,,18.5,18.5,,,0019,NH,SY17-18,4/1/2018,Goffstown SAU Office,,,,,,,,,,,,,,,,,NH@000@0019,92.486486486,1711,299.783783784,5546,,,,,,,,18.5,,,,,,,,,11 School Street,Goffstown,3045,Hillsborough,4007,1539,15939,1348,363,1991
2017,12,,,,,,,18.5,18.5,,,0035,NH,SY17-18,12/1/2017,SAU #35 Office,,,,,,,,,,,,,,,,,NH@000@0035,93.135135135,1723,172.918918919,3199,,,,,,,,18.5,,,,,,,,,"260 Cottage Street, Suite C",Littleton,3574,Grafton,2619,580,3201,1444,279,822
2017,8,,,,,,,18.5,18.5,,,0301,NH,SY17-18,8/1/2017,Prospect Mountain JMA,,,,,,,,,,,,,,,,,NH@000@0301,1.189189189,22,4.972972973,92,,,,,,,,18.5,,,,,,,,,242 Suncook Valley Road,Alton,3809,Belknap,80,12,249,21,1,24
2018,1,,,,,,,18.5,18.5,,,0049,NH,SY17-18,1/1/2018,Governor Wentworth Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0049,191.783783784,3548,487.405405405,9017,,,,,,,,18.5,,,,,,,,,PO Box 190,Wolfeboro,3894,Carroll,7417,1600,9452,3084,464,1309
2018,5,,,,,,,18.5,18.5,,,0003,NH,SY17-18,5/1/2018,Berlin SAU Office,,,,,,,,,,,,,,,,,NH@000@0003,257.405405405,4762,540.216216216,9994,,,,,,,,18.5,,,,,,,,,183 Hillside Ave,Berlin,3570,Coos,9274,720,5090,4493,269,921
2018,5,,,,,,,18.5,18.5,,,0006,NH,SY17-18,5/1/2018,Claremont SAU Office,,,,,,,,,,,,,,,,,NH@000@0006,494.594594595,9150,796.162162162,14729,,,,,,,,18.5,,,,,,,,,165 Broad Street,Claremont,3743,Sullivan,13599,1130,6489,8504,646,2904
2018,5,,,,,,,18.5,18.5,,,0502,NH,SY17-18,5/1/2018,Youth Development Services,,,,,,,,,,,,,,,,,NH@000@0502,68.540540541,1268,68.648648649,1270,,,,,,,,18.5,,,,,,,,,1056 North River Road,Manchester,3104,Hillsborough,1270,0,0,1268,0,0
2017,10,,,,,,,18.5,18.5,,,0018,NH,SY17-18,10/1/2017,Franklin SAU Office,,,,,,,,,,,,,,,,,NH@000@0018,191.027027027,3534,447.297297297,8275,,,,,,,,18.5,,,,,,,,,119 Central Street,Franklin,3235,Merrimack,7368,907,3368,3213,321,669
2017,10,,,,,,,18.5,18.5,,,0586,NH,SY17-18,10/1/2017,Pike School,,,,,,,,,,,,,,,,,NH@000@0586,98.864864865,1829,100.810810811,1865,,,,,,,,18.5,,,,,,,,,231 NH Rt 10,Orford,3264,Grafton,1865,0,57,1829,0,0
2017,10,,,,,,,18.5,18.5,,,0074,NH,SY17-18,10/1/2017,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,14.648648649,271,87.783783784,1624,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1356,268,4197,246,25,233
2017,9,,,,,,,18.5,18.5,,,0089,NH,SY17-18,9/1/2017,Mason SAU Office,,,,,,,,,,,,,,,,,NH@000@0089,3.783783784,70,11.243243243,208,,,,,,,,18.5,,,,,,,,,13 Darling Hill Road,Mason,3048,Hillsborough,191,17,496,70,0,35
2018,4,,,,,,,18.5,18.5,,,0073,NH,SY17-18,4/1/2018,Gilford SAU Office,,,,,,,,,,,,,,,,,NH@000@0073,54.540540541,1009,115.567567568,2138,,,,,,,,18.5,,,,,,,,,2 Belknap Mountain Rd.,Gilford,3249,Belknap,1856,282,5381,880,129,697
2018,2,,,,,,,18.5,18.5,,,0004,NH,SY17-18,2/1/2018,Newfound Area SAU Office,,,,,,,,,,,,,,,,,NH@000@0004,105.027027027,1943,248.270270270,4593,,,,,,,,18.5,,,,,,,,,20 North Main Street,Bristol,3222,Grafton,3565,1028,4414,1532,411,552
2018,5,,,,,,,18.5,18.5,,,0068,NH,SY17-18,5/1/2018,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,78.432432432,1451,96.432432432,1784,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,1446,338,1508,1320,131,364
2017,11,,,,,,,18.5,18.5,,,0019,NH,SY17-18,11/1/2017,Goffstown SAU Office,,,,,,,,,,,,,,,,,NH@000@0019,98.972972973,1831,347.783783784,6434,,,,,,,,18.5,,,,,,,,,11 School Street,Goffstown,3045,Hillsborough,4571,1863,19195,1343,488,1713
2018,3,,,,,,,18.5,18.5,,,0080,NH,SY17-18,3/1/2018,Shaker Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0080,115.945945946,2145,283.459459459,5244,,,,,,,,18.5,,,,,,,,,58 School Street,Belmont,3220,Belknap,4470,774,5226,1943,202,780
2017,11,,,,,,,18.5,18.5,,,0020,NH,SY17-18,11/1/2017,Gorham SAU Office,,,,,,,,,,,,,,,,,NH@000@0020,81.513513514,1508,118.918918919,2200,,,,,,,,18.5,,,,,,,,,123 Main Street,Gorham,3581,Coos,1811,389,3231,1360,148,460
2017,9,,,,,,,18.5,18.5,,,0067,NH,SY17-18,9/1/2017,Bow SAU Office,,,,,,,,,,,,,,,,,NH@000@0067,19.621621622,363,103.891891892,1922,,,,,,,,18.5,,,,,,,,,32 White Rock Hill Road,Bow,3304,Merrimack,1716,206,12559,307,56,1037
2018,1,,,,,,,18.5,18.5,,,0004,NH,SY17-18,1/1/2018,Newfound Area SAU Office,,,,,,,,,,,,,,,,,NH@000@0004,119.621621622,2213,289.945945946,5364,,,,,,,,18.5,,,,,,,,,20 North Main Street,Bristol,3222,Grafton,4160,1204,5133,1714,499,611
2018,3,,,,,,,18.5,18.5,,,0057,NH,SY17-18,3/1/2018,Salem SAU Office,,,,,,,,,,,,,,,,,NH@000@0057,178.432432432,3301,269.405405405,4984,,,,,,,,18.5,,,,,,,,,38 Geremonty Drive,Salem,3079,Rockingham,4036,948,13923,2979,322,2559
2018,4,,,,,,,18.5,18.5,,,0049,NH,SY17-18,4/1/2018,Governor Wentworth Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0049,205.135135135,3795,458.216216216,8477,,,,,,,,18.5,,,,,,,,,PO Box 190,Wolfeboro,3894,Carroll,6899,1578,8467,3239,556,1514
